response_id,customer_id,campaign_name,campaign_type,sent_date,delivered,opened,clicked,converted,unsubscribed
RESP004782,CUST01309,New Year Promotion 2025,SMS,2022-07-11,True,False,False,False,False
RESP004783,CUST01309,Summer Collection Launch,SMS,2022-10-16,True,True,False,False,False
RESP004784,CUST01309,Summer Collection Launch,Email,2021-02-27,True,False,False,False,False
RESP004785,CUST01309,Back to School 2024,SMS,2022-04-06,True,False,False,False,False
RESP004786,CUST01309,Product Launch - Electronics,Email,2021-05-20,True,False,False,False,False
RESP004787,CUST01309,Flash Sale Weekend,Email,2022-04-16,True,False,False,False,False
RESP004788,CUST01310,Spring Sale 2024,Email,2023-11-17,True,True,False,False,True
RESP004789,CUST01310,Summer Collection Launch,Email,2025-06-04,True,False,False,False,False
RESP004790,CUST01310,Flash Sale Weekend,Email,2023-12-27,True,False,False,False,True
RESP004791,CUST01311,Holiday Gift Guide 2024,Email,2021-09-28,True,True,False,False,False
RESP004792,CUST01311,Spring Sale 2024,Email,2023-05-24,True,False,False,False,False
RESP004793,CUST01312,Flash Sale Weekend,Push Notification,2021-06-29,True,False,False,False,False
RESP004794,CUST01312,Loyalty Rewards Program,Email,2020-02-05,True,False,False,False,False
RESP004795,CUST01313,Loyalty Rewards Program,Social Media,2022-04-18,True,False,False,False,False
RESP004796,CUST01313,Flash Sale Weekend,Push Notification,2023-03-28,True,True,False,False,False
RESP004797,CUST01313,Summer Collection Launch,Email,2022-11-02,True,False,False,False,False
RESP004798,CUST01314,Product Launch - Electronics,Display Ads,2022-05-08,True,False,False,False,False
RESP004799,CUST01314,Customer Appreciation Week,Social Media,2023-09-11,True,True,False,False,False
RESP004800,CUST01314,Black Friday 2024,Push Notification,2022-08-25,True,True,False,False,False
RESP004801,CUST01314,Summer Collection Launch,Push Notification,2023-05-30,True,False,False,False,False
RESP004802,CUST01314,Customer Appreciation Week,SMS,2023-04-16,True,False,False,False,False
RESP004803,CUST01314,Back to School 2024,SMS,2022-12-01,True,False,False,False,False
RESP004804,CUST01314,Loyalty Rewards Program,Email,2023-01-12,True,True,False,False,False
RESP004805,CUST01315,Summer Collection Launch,SMS,2023-03-28,True,False,False,False,False
RESP004806,CUST01315,New Year Promotion 2025,Email,2024-02-20,True,False,False,False,False
RESP004807,CUST01315,Customer Appreciation Week,Social Media,2022-08-30,True,False,False,False,False
RESP004808,CUST01316,Product Launch - Electronics,Email,2021-09-05,True,False,False,False,False
RESP004809,CUST01316,Win-back Campaign Q3,Email,2022-03-11,True,False,False,False,False
RESP004810,CUST01317,Flash Sale Weekend,Display Ads,2021-12-09,True,False,False,False,False
RESP004811,CUST01317,Summer Collection Launch,SMS,2021-06-21,True,False,False,False,False
RESP004812,CUST01317,Loyalty Rewards Program,Social Media,2022-01-17,True,True,False,False,False
RESP004813,CUST01317,Spring Sale 2024,SMS,2020-12-17,True,False,False,False,False
RESP004814,CUST01317,New Year Promotion 2025,SMS,2021-03-08,True,False,False,False,False
RESP004815,CUST01317,Back to School 2024,Display Ads,2020-08-08,True,False,False,False,False
RESP004816,CUST01317,Back to School 2024,Email,2021-09-30,True,False,False,False,False
RESP004817,CUST01318,Black Friday 2024,Display Ads,2024-07-07,True,False,False,False,False
RESP004818,CUST01318,New Year Promotion 2025,SMS,2024-06-18,True,False,False,False,False
RESP004819,CUST01319,Back to School 2024,SMS,2025-07-08,True,False,False,False,False
RESP004820,CUST01319,Spring Sale 2024,Push Notification,2024-12-21,True,False,False,False,False
RESP004821,CUST01319,Loyalty Rewards Program,Push Notification,2025-07-29,True,False,False,False,False
RESP004822,CUST01319,Summer Collection Launch,Push Notification,2025-01-09,True,False,False,False,True
RESP004823,CUST01321,Back to School 2024,Display Ads,2021-05-20,True,False,False,False,False
RESP004824,CUST01321,Customer Appreciation Week,SMS,2022-01-27,True,False,False,False,False
RESP004825,CUST01322,Spring Sale 2024,Push Notification,2022-04-04,True,False,False,False,False
RESP004826,CUST01322,Product Launch - Electronics,Push Notification,2020-07-31,True,False,False,False,False
RESP004827,CUST01322,Summer Collection Launch,Email,2020-10-27,True,False,False,False,False
RESP004828,CUST01323,Holiday Gift Guide 2024,SMS,2025-06-29,True,False,False,False,False
RESP004829,CUST01323,New Year Promotion 2025,Email,2025-06-16,True,False,False,False,False
RESP004830,CUST01323,Flash Sale Weekend,Email,2025-06-24,True,False,False,False,False
RESP004831,CUST01323,Win-back Campaign Q3,Social Media,2024-10-22,True,False,False,False,False
RESP004832,CUST01323,Welcome Series,Email,2025-08-12,True,True,False,False,False
RESP004833,CUST01323,Summer Collection Launch,Social Media,2025-02-02,True,False,False,False,False
RESP004834,CUST01323,Holiday Gift Guide 2024,Email,2024-12-12,True,False,False,False,False
RESP004835,CUST01324,Product Launch - Electronics,Email,2025-07-31,True,True,False,False,False
RESP004836,CUST01324,Welcome Series,Email,2024-10-13,True,False,False,False,True
RESP004837,CUST01324,Product Launch - Electronics,Email,2025-07-07,True,False,False,False,False
RESP004838,CUST01324,Holiday Gift Guide 2024,Email,2025-07-11,True,False,False,False,False
RESP004839,CUST01325,Black Friday 2024,Push Notification,2024-02-02,True,False,False,False,False
RESP004840,CUST01325,Holiday Gift Guide 2024,Social Media,2024-07-11,True,False,False,False,False
RESP004841,CUST01325,Loyalty Rewards Program,Social Media,2024-07-31,True,False,False,False,False
RESP004842,CUST01325,Back to School 2024,Email,2023-01-19,True,False,False,False,False
RESP004843,CUST01326,Welcome Series,Display Ads,2024-10-15,True,False,False,False,False
RESP004844,CUST01326,Customer Appreciation Week,Email,2024-02-23,True,False,False,False,False
RESP004845,CUST01327,Flash Sale Weekend,Email,2023-10-24,False,False,False,False,False
RESP004846,CUST01327,Spring Sale 2024,Email,2023-02-10,True,False,False,False,False
RESP004847,CUST01328,Back to School 2024,Email,2022-02-13,True,False,False,False,False
RESP004848,CUST01328,Win-back Campaign Q3,Email,2022-01-02,True,False,False,False,False
RESP004849,CUST01328,Summer Collection Launch,Email,2020-09-01,True,False,False,False,False
RESP004850,CUST01328,Product Launch - Electronics,Display Ads,2022-02-25,True,False,False,False,False
RESP004851,CUST01329,Holiday Gift Guide 2024,Email,2023-12-10,False,False,False,False,False
RESP004852,CUST01329,Spring Sale 2024,Display Ads,2023-04-18,True,False,False,False,False
RESP004853,CUST01330,Loyalty Rewards Program,Email,2024-05-11,True,True,False,False,False
RESP004854,CUST01330,Product Launch - Electronics,Push Notification,2025-04-04,True,False,False,False,False
RESP004855,CUST01330,Customer Appreciation Week,Push Notification,2024-06-28,True,False,False,False,False
RESP004856,CUST01330,Back to School 2024,Display Ads,2025-03-18,True,False,False,False,False
RESP004857,CUST01332,Spring Sale 2024,Push Notification,2023-07-06,True,False,False,False,False
RESP004858,CUST01332,Loyalty Rewards Program,SMS,2024-11-24,True,False,False,False,False
RESP004859,CUST01332,Summer Collection Launch,Email,2023-07-03,True,False,False,False,False
RESP004860,CUST01332,Loyalty Rewards Program,Email,2023-12-28,True,False,False,False,False
RESP004861,CUST01333,Holiday Gift Guide 2024,Email,2024-05-17,False,False,False,False,False
RESP004862,CUST01333,New Year Promotion 2025,Push Notification,2024-04-23,True,False,False,False,False
RESP004863,CUST01333,New Year Promotion 2025,SMS,2023-07-27,True,True,False,False,False
RESP004864,CUST01334,Welcome Series,Email,2025-07-04,True,False,False,False,False
RESP004865,CUST01334,Holiday Gift Guide 2024,Push Notification,2025-01-26,True,False,False,False,False
RESP004866,CUST01335,Flash Sale Weekend,Push Notification,2024-04-18,True,True,False,False,False
RESP004867,CUST01335,Spring Sale 2024,SMS,2023-10-31,True,False,False,False,False
RESP004868,CUST01335,Win-back Campaign Q3,Email,2025-01-23,True,False,False,False,False
RESP004869,CUST01335,Customer Appreciation Week,Social Media,2024-08-28,True,False,False,False,False
RESP004870,CUST01336,Back to School 2024,Email,2021-03-10,True,False,False,False,False
RESP004871,CUST01336,Welcome Series,Display Ads,2021-01-26,True,False,False,False,False
RESP004872,CUST01336,New Year Promotion 2025,Social Media,2021-05-18,True,False,False,False,False
RESP004873,CUST01337,Spring Sale 2024,Display Ads,2022-12-08,True,False,False,False,False
RESP004874,CUST01337,Loyalty Rewards Program,Email,2023-12-29,True,False,False,False,False
RESP004875,CUST01337,Summer Collection Launch,Email,2023-04-05,True,True,True,False,False
RESP004876,CUST01337,Back to School 2024,Email,2023-09-12,True,True,False,False,False
RESP004877,CUST01337,Welcome Series,Email,2023-05-10,True,False,False,False,False
RESP004878,CUST01338,Loyalty Rewards Program,Email,2023-05-04,True,True,False,False,False
RESP004879,CUST01338,Black Friday 2024,Push Notification,2023-03-01,True,False,False,False,False
RESP004880,CUST01338,Summer Collection Launch,Social Media,2023-12-05,True,False,False,False,False
RESP004881,CUST01339,Summer Collection Launch,Email,2024-12-26,True,True,False,False,False
RESP004882,CUST01339,Back to School 2024,Push Notification,2025-04-27,True,False,False,False,False
RESP004883,CUST01339,Holiday Gift Guide 2024,Email,2024-04-16,True,False,False,False,False
RESP004884,CUST01340,Black Friday 2024,Email,2023-02-05,True,False,False,False,False
RESP004885,CUST01340,Welcome Series,Email,2024-03-28,True,True,False,False,False
RESP004886,CUST01340,Black Friday 2024,Push Notification,2024-09-24,True,False,False,False,False
RESP004887,CUST01342,New Year Promotion 2025,Email,2021-05-30,True,False,False,False,False
RESP004888,CUST01342,Holiday Gift Guide 2024,Email,2022-04-19,True,False,False,False,False
RESP004889,CUST01342,Back to School 2024,SMS,2022-03-14,True,False,False,False,False
RESP004890,CUST01342,Customer Appreciation Week,Email,2021-09-15,True,True,False,False,False
RESP004891,CUST01343,New Year Promotion 2025,Social Media,2021-06-27,True,False,False,False,False
RESP004892,CUST01343,Holiday Gift Guide 2024,Email,2022-09-27,True,False,False,False,False
RESP004893,CUST01344,Loyalty Rewards Program,Email,2021-10-15,True,False,False,False,False
RESP004894,CUST01344,Loyalty Rewards Program,SMS,2022-01-15,True,False,False,False,False
RESP004895,CUST01344,Customer Appreciation Week,Email,2022-09-15,True,False,False,False,False
RESP004896,CUST01344,New Year Promotion 2025,Email,2022-11-30,True,True,True,True,False
RESP004897,CUST01344,Summer Collection Launch,Email,2022-05-27,True,False,False,False,False
RESP004898,CUST01345,Summer Collection Launch,Email,2024-09-11,True,False,False,False,False
RESP004899,CUST01345,New Year Promotion 2025,SMS,2025-01-12,True,False,False,False,False
RESP004900,CUST01345,Win-back Campaign Q3,Email,2024-11-19,True,False,False,False,False
RESP004901,CUST01345,New Year Promotion 2025,SMS,2025-07-08,True,False,False,False,False
RESP004902,CUST01345,Loyalty Rewards Program,SMS,2025-06-05,False,False,False,False,False
RESP004903,CUST01346,Customer Appreciation Week,Email,2023-07-15,True,False,False,False,False
RESP004904,CUST01346,Spring Sale 2024,Social Media,2024-09-24,True,False,False,False,False
RESP004905,CUST01346,Black Friday 2024,Social Media,2025-04-30,True,False,False,False,False
RESP004906,CUST01346,Loyalty Rewards Program,Push Notification,2024-12-29,True,True,False,False,False
RESP004907,CUST01347,Welcome Series,Email,2024-12-24,True,False,False,False,False
RESP004908,CUST01347,Flash Sale Weekend,Push Notification,2024-10-06,True,True,False,False,False
RESP004909,CUST01347,Loyalty Rewards Program,Social Media,2024-11-05,True,False,False,False,False
RESP004910,CUST01347,Spring Sale 2024,Email,2025-04-27,True,False,False,False,False
RESP004911,CUST01347,Customer Appreciation Week,Email,2025-09-22,True,False,False,False,False
RESP004912,CUST01347,New Year Promotion 2025,Push Notification,2025-06-12,True,False,False,False,False
RESP004913,CUST01348,Welcome Series,Email,2023-11-19,True,True,False,False,False
RESP004914,CUST01348,New Year Promotion 2025,Email,2023-01-16,True,False,False,False,False
RESP004915,CUST01348,Black Friday 2024,Display Ads,2022-11-16,True,False,False,False,False
RESP004916,CUST01348,Product Launch - Electronics,Email,2022-11-03,True,False,False,False,False
RESP004917,CUST01348,Customer Appreciation Week,Push Notification,2023-05-15,True,False,False,False,False
RESP004918,CUST01349,Flash Sale Weekend,Email,2023-10-18,True,False,False,False,False
RESP004919,CUST01349,Loyalty Rewards Program,Push Notification,2025-01-17,True,False,False,False,False
RESP004920,CUST01349,New Year Promotion 2025,Email,2024-03-23,True,False,False,False,False
RESP004921,CUST01349,Welcome Series,Email,2024-10-08,True,True,False,False,False
RESP004922,CUST01349,Summer Collection Launch,Push Notification,2024-01-16,True,False,False,False,False
RESP004923,CUST01349,Customer Appreciation Week,Email,2024-12-21,True,False,False,False,False
RESP004924,CUST01350,Back to School 2024,Push Notification,2023-01-22,True,False,False,False,False
RESP004925,CUST01350,Holiday Gift Guide 2024,SMS,2024-04-15,True,False,False,False,False
RESP004926,CUST01350,Black Friday 2024,Social Media,2023-10-24,True,False,False,False,False
RESP004927,CUST01350,Summer Collection Launch,Social Media,2024-04-10,True,False,False,False,False
RESP004928,CUST01351,Customer Appreciation Week,Push Notification,2024-08-21,True,False,False,False,False
RESP004929,CUST01351,New Year Promotion 2025,Display Ads,2025-09-16,True,True,False,False,False
RESP004930,CUST01351,New Year Promotion 2025,Push Notification,2025-06-14,True,False,False,False,False
RESP004931,CUST01351,Summer Collection Launch,Push Notification,2024-11-28,True,True,False,False,False
RESP004932,CUST01352,Win-back Campaign Q3,SMS,2020-12-27,True,True,False,False,False
RESP004933,CUST01352,Product Launch - Electronics,Email,2021-10-17,False,False,False,False,False
RESP004934,CUST01352,Loyalty Rewards Program,Email,2022-05-23,True,True,False,False,False
RESP004935,CUST01353,New Year Promotion 2025,Email,2024-02-23,True,False,False,False,False
RESP004936,CUST01353,Flash Sale Weekend,Display Ads,2024-03-15,True,False,False,False,False
RESP004937,CUST01354,Flash Sale Weekend,Email,2024-09-04,True,False,False,False,False
RESP004938,CUST01354,Back to School 2024,Social Media,2023-12-21,True,True,False,False,False
RESP004939,CUST01354,Customer Appreciation Week,Push Notification,2024-02-20,True,False,False,False,False
RESP004940,CUST01354,Win-back Campaign Q3,Push Notification,2024-05-26,True,False,False,False,False
RESP004941,CUST01354,Holiday Gift Guide 2024,Display Ads,2025-03-27,True,False,False,False,False
RESP004942,CUST01355,Black Friday 2024,Email,2022-05-04,True,False,False,False,False
RESP004943,CUST01355,Black Friday 2024,Email,2023-08-20,True,True,False,False,False
RESP004944,CUST01355,Loyalty Rewards Program,Email,2022-04-20,True,False,False,False,False
RESP004945,CUST01355,Holiday Gift Guide 2024,SMS,2023-03-27,True,False,False,False,False
RESP004946,CUST01356,Spring Sale 2024,Email,2023-09-21,True,False,False,False,False
RESP004947,CUST01356,Black Friday 2024,Email,2024-06-03,True,False,False,False,False
RESP004948,CUST01356,Summer Collection Launch,Push Notification,2024-02-28,True,True,True,False,False
RESP004949,CUST01357,Back to School 2024,Email,2020-11-03,True,False,False,False,False
RESP004950,CUST01357,Holiday Gift Guide 2024,Email,2021-10-26,True,False,False,False,False
RESP004951,CUST01357,Spring Sale 2024,Push Notification,2020-12-26,True,True,False,False,False
RESP004952,CUST01357,New Year Promotion 2025,Email,2021-05-01,True,False,False,False,False
RESP004953,CUST01357,Black Friday 2024,Social Media,2021-01-25,False,False,False,False,False
RESP004954,CUST01358,New Year Promotion 2025,Email,2021-07-02,True,False,False,False,False
RESP004955,CUST01358,Spring Sale 2024,Push Notification,2021-12-18,True,False,False,False,False
RESP004956,CUST01358,Holiday Gift Guide 2024,Social Media,2020-04-26,True,False,False,False,False
RESP004957,CUST01358,New Year Promotion 2025,Email,2021-10-23,True,False,False,False,False
RESP004958,CUST01358,Loyalty Rewards Program,Email,2020-10-11,True,False,False,False,False
RESP004959,CUST01358,Flash Sale Weekend,Email,2020-03-04,False,False,False,False,False
RESP004960,CUST01359,Back to School 2024,Email,2021-03-25,True,False,False,False,False
RESP004961,CUST01359,Summer Collection Launch,Email,2021-02-06,True,False,False,False,False
RESP004962,CUST01359,Holiday Gift Guide 2024,Email,2021-12-06,True,True,False,False,False
RESP004963,CUST01360,Holiday Gift Guide 2024,Social Media,2021-02-09,True,True,False,False,False
RESP004964,CUST01360,Flash Sale Weekend,Push Notification,2021-01-14,True,False,False,False,False
RESP004965,CUST01360,Spring Sale 2024,Push Notification,2022-09-10,True,False,False,False,False
RESP004966,CUST01360,Flash Sale Weekend,Push Notification,2021-05-12,True,False,False,False,False
RESP004967,CUST01361,Product Launch - Electronics,SMS,2020-12-08,True,False,False,False,False
RESP004968,CUST01361,Flash Sale Weekend,SMS,2021-02-04,False,False,False,False,False
RESP004969,CUST01361,Win-back Campaign Q3,Social Media,2022-03-27,True,False,False,False,False
RESP004970,CUST01361,Customer Appreciation Week,Push Notification,2021-10-22,True,True,False,False,False
RESP004971,CUST01362,Summer Collection Launch,SMS,2023-10-10,True,False,False,False,False
RESP004972,CUST01362,New Year Promotion 2025,Email,2023-08-24,True,False,False,False,False
RESP004973,CUST01362,Win-back Campaign Q3,Email,2022-12-09,False,False,False,False,False
RESP004974,CUST01363,Holiday Gift Guide 2024,Email,2023-09-26,True,False,False,False,False
RESP004975,CUST01363,Black Friday 2024,Email,2022-08-21,True,True,False,False,False
RESP004976,CUST01363,Product Launch - Electronics,SMS,2024-01-15,True,False,False,False,False
RESP004977,CUST01365,Customer Appreciation Week,Email,2021-08-20,True,False,False,False,False
RESP004978,CUST01365,Holiday Gift Guide 2024,Display Ads,2022-04-01,True,False,False,False,False
RESP004979,CUST01365,Summer Collection Launch,Email,2023-05-21,True,True,True,False,False
RESP004980,CUST01365,Welcome Series,Email,2022-03-17,False,False,False,False,False
RESP004981,CUST01365,Customer Appreciation Week,Email,2021-09-13,True,False,False,False,False
RESP004982,CUST01366,Customer Appreciation Week,Email,2025-04-14,True,False,False,False,False
RESP004983,CUST01366,Spring Sale 2024,Social Media,2024-11-27,True,False,False,False,False
RESP004984,CUST01366,Product Launch - Electronics,Display Ads,2024-07-05,True,True,False,False,False
RESP004985,CUST01366,Summer Collection Launch,Email,2025-02-06,False,False,False,False,False
RESP004986,CUST01367,Back to School 2024,Push Notification,2023-10-28,True,True,False,False,False
RESP004987,CUST01367,Flash Sale Weekend,Email,2025-01-02,True,False,False,False,False
RESP004988,CUST01369,Black Friday 2024,SMS,2020-08-24,True,False,False,False,False
RESP004989,CUST01369,Spring Sale 2024,Email,2020-08-23,True,False,False,False,False
RESP004990,CUST01369,Product Launch - Electronics,Social Media,2021-09-25,True,False,False,False,False
RESP004991,CUST01369,Holiday Gift Guide 2024,Email,2020-09-29,True,False,False,False,False
RESP004992,CUST01369,Black Friday 2024,Push Notification,2021-05-21,False,False,False,False,False
RESP004993,CUST01370,Welcome Series,Email,2024-11-30,True,False,False,False,False
RESP004994,CUST01370,Holiday Gift Guide 2024,SMS,2024-10-11,True,True,True,False,False
RESP004995,CUST01370,Back to School 2024,Email,2024-10-07,True,False,False,False,False
RESP004996,CUST01370,Spring Sale 2024,Email,2025-04-20,True,True,False,False,False
RESP004997,CUST01370,Welcome Series,Email,2025-03-23,True,False,False,False,False
RESP004998,CUST01371,Spring Sale 2024,Email,2021-05-27,True,True,False,False,False
RESP004999,CUST01371,Flash Sale Weekend,Display Ads,2022-07-05,True,False,False,False,False
RESP005000,CUST01371,Flash Sale Weekend,SMS,2021-03-05,True,False,False,False,False
RESP005001,CUST01371,New Year Promotion 2025,Social Media,2022-08-27,True,False,False,False,False
RESP005002,CUST01372,Flash Sale Weekend,Social Media,2020-11-03,True,True,False,False,False
RESP005003,CUST01372,Customer Appreciation Week,Display Ads,2020-02-15,True,True,False,False,False
RESP005004,CUST01373,Summer Collection Launch,Email,2020-10-08,True,True,False,False,False
RESP005005,CUST01373,Win-back Campaign Q3,Email,2022-05-16,True,False,False,False,False
RESP005006,CUST01373,Black Friday 2024,Push Notification,2022-05-22,True,True,False,False,False
RESP005007,CUST01373,Holiday Gift Guide 2024,SMS,2021-11-17,True,False,False,False,False
RESP005008,CUST01375,Welcome Series,Social Media,2021-08-29,True,True,False,False,False
RESP005009,CUST01375,Welcome Series,Email,2022-03-24,True,False,False,False,False
RESP005010,CUST01375,Win-back Campaign Q3,Email,2021-12-26,True,True,False,False,False
RESP005011,CUST01375,Product Launch - Electronics,SMS,2022-08-08,True,False,False,False,False
RESP005012,CUST01376,Holiday Gift Guide 2024,SMS,2023-07-02,True,True,False,False,False
RESP005013,CUST01376,Customer Appreciation Week,Email,2024-03-12,True,False,False,False,False
RESP005014,CUST01376,Spring Sale 2024,SMS,2023-04-24,True,False,False,False,False
RESP005015,CUST01376,Black Friday 2024,Social Media,2023-05-12,True,False,False,False,False
RESP005016,CUST01377,Customer Appreciation Week,SMS,2024-06-03,True,True,False,False,False
RESP005017,CUST01377,Flash Sale Weekend,Email,2024-03-16,True,True,False,False,False
RESP005018,CUST01378,Black Friday 2024,Email,2021-08-30,True,False,False,False,False
RESP005019,CUST01378,Customer Appreciation Week,Email,2020-10-26,True,False,False,False,False
RESP005020,CUST01378,Holiday Gift Guide 2024,Push Notification,2020-07-05,True,False,False,False,False
RESP005021,CUST01378,Spring Sale 2024,Push Notification,2021-05-18,True,False,False,False,False
RESP005022,CUST01378,Welcome Series,Display Ads,2021-08-27,True,False,False,False,False
RESP005023,CUST01379,Back to School 2024,Email,2025-09-26,True,False,False,False,False
RESP005024,CUST01379,Flash Sale Weekend,Email,2024-12-22,True,True,False,False,False
RESP005025,CUST01379,Welcome Series,Social Media,2025-06-02,True,False,False,False,False
RESP005026,CUST01379,Holiday Gift Guide 2024,Social Media,2024-12-28,True,True,False,False,False
RESP005027,CUST01380,Back to School 2024,Email,2020-12-30,True,False,False,False,False
RESP005028,CUST01380,New Year Promotion 2025,Social Media,2020-07-22,True,False,False,False,False
RESP005029,CUST01381,Black Friday 2024,Social Media,2024-05-09,True,False,False,False,False
RESP005030,CUST01381,Back to School 2024,Email,2024-10-19,True,False,False,False,False
RESP005031,CUST01381,Holiday Gift Guide 2024,Push Notification,2025-02-12,True,False,False,False,False
RESP005032,CUST01382,Summer Collection Launch,Email,2022-01-04,True,True,False,False,False
RESP005033,CUST01382,New Year Promotion 2025,Push Notification,2020-12-25,True,False,False,False,False
RESP005034,CUST01382,Flash Sale Weekend,Social Media,2021-09-11,True,False,False,False,False
RESP005035,CUST01382,Product Launch - Electronics,Email,2021-07-12,True,True,False,False,False
RESP005036,CUST01382,Product Launch - Electronics,SMS,2022-08-25,True,False,False,False,False
RESP005037,CUST01383,Product Launch - Electronics,SMS,2022-06-04,True,True,True,False,False
RESP005038,CUST01383,Win-back Campaign Q3,Email,2021-01-23,True,False,False,False,False
RESP005039,CUST01383,Product Launch - Electronics,Email,2021-03-30,True,False,False,False,False
RESP005040,CUST01383,Flash Sale Weekend,Email,2022-02-12,True,False,False,False,False
RESP005041,CUST01383,Loyalty Rewards Program,Push Notification,2021-12-29,True,True,True,False,False
RESP005042,CUST01384,Spring Sale 2024,Email,2021-08-01,True,False,False,False,False
RESP005043,CUST01384,Spring Sale 2024,Social Media,2021-08-24,True,False,False,False,False
RESP005044,CUST01384,Holiday Gift Guide 2024,Social Media,2022-06-28,True,False,False,False,False
RESP005045,CUST01385,Customer Appreciation Week,Email,2024-12-30,False,False,False,False,False
RESP005046,CUST01385,New Year Promotion 2025,SMS,2025-10-13,True,False,False,False,False
RESP005047,CUST01386,Customer Appreciation Week,Email,2021-07-10,True,True,False,False,False
RESP005048,CUST01386,Holiday Gift Guide 2024,Email,2022-01-25,True,False,False,False,False
RESP005049,CUST01387,Holiday Gift Guide 2024,Email,2025-06-13,True,False,False,False,False
RESP005050,CUST01387,Loyalty Rewards Program,Display Ads,2024-11-17,True,False,False,False,False
RESP005051,CUST01389,Win-back Campaign Q3,Email,2025-04-05,True,True,False,False,False
RESP005052,CUST01389,Flash Sale Weekend,Email,2025-04-01,True,True,False,False,False
RESP005053,CUST01389,Holiday Gift Guide 2024,Social Media,2025-04-24,True,False,False,False,False
RESP005054,CUST01390,Product Launch - Electronics,SMS,2021-12-29,True,False,False,False,False
RESP005055,CUST01390,Summer Collection Launch,Push Notification,2021-07-15,True,False,False,False,False
RESP005056,CUST01392,Product Launch - Electronics,Email,2025-05-13,True,True,True,False,False
RESP005057,CUST01392,Back to School 2024,Push Notification,2025-01-30,True,False,False,False,False
RESP005058,CUST01392,Product Launch - Electronics,Email,2025-08-01,True,True,True,False,False
RESP005059,CUST01394,Customer Appreciation Week,Email,2024-07-28,True,False,False,False,False
RESP005060,CUST01394,Loyalty Rewards Program,SMS,2023-12-17,True,False,False,False,False
RESP005061,CUST01394,Back to School 2024,Email,2024-02-10,False,False,False,False,False
RESP005062,CUST01394,Welcome Series,SMS,2025-07-29,True,False,False,False,False
RESP005063,CUST01394,Win-back Campaign Q3,Email,2025-07-31,True,True,False,False,False
RESP005064,CUST01395,Win-back Campaign Q3,Social Media,2024-08-14,True,False,False,False,True
RESP005065,CUST01395,Product Launch - Electronics,Email,2025-08-23,True,False,False,False,False
RESP005066,CUST01395,Customer Appreciation Week,Email,2024-12-12,True,False,False,False,False
RESP005067,CUST01395,Spring Sale 2024,Email,2025-08-19,True,False,False,False,False
RESP005068,CUST01395,Summer Collection Launch,Push Notification,2025-01-29,True,False,False,False,False
RESP005069,CUST01396,Summer Collection Launch,Push Notification,2024-10-06,True,True,False,False,False
RESP005070,CUST01396,Holiday Gift Guide 2024,Display Ads,2025-03-07,True,False,False,False,False
RESP005071,CUST01397,Customer Appreciation Week,SMS,2021-11-13,True,False,False,False,False
RESP005072,CUST01397,Flash Sale Weekend,Email,2021-08-13,True,False,False,False,False
RESP005073,CUST01397,Win-back Campaign Q3,Email,2021-05-29,True,False,False,False,False
RESP005074,CUST01397,New Year Promotion 2025,Email,2022-01-12,True,False,False,False,False
RESP005075,CUST01397,Black Friday 2024,Email,2021-11-04,True,False,False,False,False
RESP005076,CUST01397,Holiday Gift Guide 2024,Email,2022-05-13,True,True,True,False,False
RESP005077,CUST01398,Back to School 2024,Email,2023-03-22,True,False,False,False,False
RESP005078,CUST01398,Black Friday 2024,Email,2021-09-06,True,False,False,False,False
RESP005079,CUST01398,Summer Collection Launch,SMS,2021-10-16,True,True,False,False,False
RESP005080,CUST01398,Loyalty Rewards Program,Email,2023-04-04,True,False,False,False,False
RESP005081,CUST01399,Product Launch - Electronics,Display Ads,2021-03-06,True,False,False,False,False
RESP005082,CUST01399,Flash Sale Weekend,Display Ads,2022-03-24,True,False,False,False,False
RESP005083,CUST01399,Spring Sale 2024,Push Notification,2022-04-08,True,False,False,False,False
RESP005084,CUST01400,Back to School 2024,Display Ads,2021-09-22,True,False,False,False,False
RESP005085,CUST01400,Summer Collection Launch,Email,2021-12-07,True,False,False,False,False
RESP005086,CUST01400,New Year Promotion 2025,SMS,2022-07-04,True,False,False,False,False
RESP005087,CUST01400,Product Launch - Electronics,Email,2021-04-26,True,False,False,False,False
RESP005088,CUST01400,Flash Sale Weekend,Email,2022-02-21,True,False,False,False,False
RESP005089,CUST01400,Summer Collection Launch,Push Notification,2022-08-21,True,True,False,False,False
RESP005090,CUST01401,Loyalty Rewards Program,SMS,2022-10-19,True,True,False,False,False
RESP005091,CUST01401,New Year Promotion 2025,Email,2022-04-06,True,False,False,False,False
RESP005092,CUST01401,Spring Sale 2024,Display Ads,2021-06-16,True,False,False,False,False
RESP005093,CUST01402,Flash Sale Weekend,SMS,2024-04-01,True,False,False,False,False
RESP005094,CUST01402,Black Friday 2024,SMS,2022-09-03,True,False,False,False,False
RESP005095,CUST01402,Spring Sale 2024,Email,2023-12-03,True,True,False,False,False
RESP005096,CUST01402,Black Friday 2024,Email,2024-03-25,True,True,False,False,False
RESP005097,CUST01402,Spring Sale 2024,Email,2023-07-03,True,False,False,False,False
RESP005098,CUST01402,Customer Appreciation Week,Email,2023-09-06,True,True,False,False,False
RESP005099,CUST01402,Flash Sale Weekend,Email,2022-09-14,True,False,False,False,False
RESP005100,CUST01403,Back to School 2024,Email,2025-07-26,True,True,False,False,False
