session_id,customer_id,event_number,event_type,event_timestamp,device_type,traffic_source,time_on_page_sec,hour_of_day,day_of_week,time_since_last_event
SESS0007395,CUST01074,5,Checkout_Start,2025-01-18 20:58:37,Desktop,Paid_Search,27,20,5,101.0
SESS0007395,CUST01074,6,Exit,2025-01-18 20:59:28,Desktop,Paid_Search,0,20,5,51.0
SESS0007396,CUST00698,1,Homepage,2025-03-01 02:39:00,Mobile,Paid_Search,12,2,5,0.0
SESS0007396,CUST00698,2,Search,2025-03-01 02:39:55,Mobile,Paid_Search,94,2,5,55.0
SESS0007396,CUST00698,3,Product_View,2025-03-01 02:40:53,Mobile,Paid_Search,12,2,5,58.0
SESS0007396,CUST00698,4,Product_View,2025-03-01 02:42:13,Mobile,Paid_Search,119,2,5,80.0
SESS0007396,CUST00698,5,Add_to_Cart,2025-03-01 02:42:51,Mobile,Paid_Search,36,2,5,38.0
SESS0007396,CUST00698,6,Checkout_Start,2025-03-01 02:44:37,Mobile,Paid_Search,104,2,5,106.0
SESS0007396,CUST00698,7,Payment_Info,2025-03-01 02:46:28,Mobile,Paid_Search,98,2,5,111.0
SESS0007396,CUST00698,8,Order_Complete,2025-03-01 02:46:33,Mobile,Paid_Search,253,2,5,5.0
SESS0007397,CUST00143,1,Homepage,2025-06-17 11:28:00,Desktop,Organic,53,11,1,0.0
SESS0007397,CUST00143,2,Search,2025-06-17 11:28:07,Desktop,Organic,289,11,1,7.0
SESS0007397,CUST00143,3,Product_View,2025-06-17 11:28:30,Desktop,Organic,239,11,1,23.0
SESS0007397,CUST00143,4,Product_View,2025-06-17 11:30:28,Desktop,Organic,201,11,1,118.0
SESS0007397,CUST00143,5,Add_to_Cart,2025-06-17 11:31:16,Desktop,Organic,33,11,1,48.0
SESS0007397,CUST00143,6,Checkout_Start,2025-06-17 11:34:14,Desktop,Organic,245,11,1,178.0
SESS0007397,CUST00143,7,Payment_Info,2025-06-17 11:35:11,Desktop,Organic,189,11,1,57.0
SESS0007397,CUST00143,8,Order_Complete,2025-06-17 11:35:32,Desktop,Organic,250,11,1,21.0
SESS0007398,CUST01892,1,Homepage,2025-02-04 00:17:00,Mobile,Paid_Search,286,0,1,0.0
SESS0007398,CUST01892,2,Search,2025-02-04 00:17:54,Mobile,Paid_Search,37,0,1,54.0
SESS0007398,CUST01892,3,Product_View,2025-02-04 00:18:58,Mobile,Paid_Search,22,0,1,64.0
SESS0007398,CUST01892,4,Exit,2025-02-04 00:19:07,Mobile,Paid_Search,0,0,1,9.0
SESS0007399,CUST01145,1,Homepage,2025-01-17 00:03:00,Mobile,Paid_Search,147,0,4,0.0
SESS0007399,CUST01145,2,Search,2025-01-17 00:03:37,Mobile,Paid_Search,135,0,4,37.0
SESS0007399,CUST01145,3,Product_View,2025-01-17 00:05:16,Mobile,Paid_Search,124,0,4,99.0
SESS0007399,CUST01145,4,Add_to_Cart,2025-01-17 00:05:57,Mobile,Paid_Search,166,0,4,41.0
SESS0007399,CUST01145,5,Checkout_Start,2025-01-17 00:07:08,Mobile,Paid_Search,269,0,4,71.0
SESS0007399,CUST01145,6,Payment_Info,2025-01-17 00:09:25,Mobile,Paid_Search,274,0,4,137.0
SESS0007399,CUST01145,7,Exit,2025-01-17 00:10:16,Mobile,Paid_Search,0,0,4,51.0
SESS0007400,CUST02898,1,Homepage,2025-06-26 15:44:00,Desktop,Organic,267,15,3,0.0
SESS0007400,CUST02898,2,Category_Browse,2025-06-26 15:44:49,Desktop,Organic,167,15,3,49.0
SESS0007400,CUST02898,3,Product_View,2025-06-26 15:46:09,Desktop,Organic,12,15,3,80.0
SESS0007400,CUST02898,4,Product_View,2025-06-26 15:48:06,Desktop,Organic,46,15,3,117.0
SESS0007400,CUST02898,5,Add_to_Cart,2025-06-26 15:48:41,Desktop,Organic,124,15,3,35.0
SESS0007400,CUST02898,6,Checkout_Start,2025-06-26 15:51:23,Desktop,Organic,9,15,3,162.0
SESS0007400,CUST02898,7,Payment_Info,2025-06-26 15:53:58,Desktop,Organic,209,15,3,155.0
SESS0007400,CUST02898,8,Order_Complete,2025-06-26 15:54:24,Desktop,Organic,94,15,3,26.0
SESS0007401,CUST02424,1,Homepage,2025-06-30 08:06:00,Desktop,Organic,219,8,0,0.0
SESS0007401,CUST02424,2,Search,2025-06-30 08:06:19,Desktop,Organic,64,8,0,19.0
SESS0007401,CUST02424,3,Product_View,2025-06-30 08:07:55,Desktop,Organic,95,8,0,96.0
SESS0007401,CUST02424,4,Product_View,2025-06-30 08:08:10,Desktop,Organic,226,8,0,15.0
SESS0007401,CUST02424,5,Add_to_Cart,2025-06-30 08:08:19,Desktop,Organic,170,8,0,9.0
SESS0007401,CUST02424,6,Checkout_Start,2025-06-30 08:09:52,Desktop,Organic,138,8,0,93.0
SESS0007401,CUST02424,7,Payment_Info,2025-06-30 08:10:35,Desktop,Organic,56,8,0,43.0
SESS0007401,CUST02424,8,Order_Complete,2025-06-30 08:11:29,Desktop,Organic,277,8,0,54.0
SESS0007402,CUST02315,1,Homepage,2025-02-25 05:17:00,Mobile,Direct,35,5,1,0.0
SESS0007402,CUST02315,2,Category_Browse,2025-02-25 05:18:06,Mobile,Direct,82,5,1,66.0
SESS0007402,CUST02315,3,Product_View,2025-02-25 05:19:42,Mobile,Direct,112,5,1,96.0
SESS0007402,CUST02315,4,Product_View,2025-02-25 05:21:24,Mobile,Direct,107,5,1,102.0
SESS0007402,CUST02315,5,Add_to_Cart,2025-02-25 05:21:43,Mobile,Direct,80,5,1,19.0
SESS0007402,CUST02315,6,Checkout_Start,2025-02-25 05:23:49,Mobile,Direct,253,5,1,126.0
SESS0007402,CUST02315,7,Payment_Info,2025-02-25 05:26:20,Mobile,Direct,236,5,1,151.0
SESS0007402,CUST02315,8,Order_Complete,2025-02-25 05:26:54,Mobile,Direct,282,5,1,34.0
SESS0007403,CUST01521,1,Homepage,2025-03-03 17:41:00,Tablet,Social,182,17,0,0.0
SESS0007403,CUST01521,2,Search,2025-03-03 17:41:59,Tablet,Social,7,17,0,59.0
SESS0007403,CUST01521,3,Product_View,2025-03-03 17:43:07,Tablet,Social,152,17,0,68.0
SESS0007403,CUST01521,4,Add_to_Cart,2025-03-03 17:43:46,Tablet,Social,23,17,0,39.0
SESS0007403,CUST01521,5,Exit,2025-03-03 17:43:56,Tablet,Social,0,17,0,10.0
SESS0007404,CUST00309,1,Homepage,2025-01-16 19:30:00,Mobile,Email,192,19,3,0.0
SESS0007404,CUST00309,2,Search,2025-01-16 19:30:58,Mobile,Email,35,19,3,58.0
SESS0007404,CUST00309,3,Product_View,2025-01-16 19:31:52,Mobile,Email,206,19,3,54.0
SESS0007404,CUST00309,4,Exit,2025-01-16 19:32:34,Mobile,Email,0,19,3,42.0
SESS0007405,CUST02927,1,Homepage,2025-06-07 09:06:00,Desktop,Email,269,9,5,0.0
SESS0007405,CUST02927,2,Category_Browse,2025-06-07 09:07:51,Desktop,Email,205,9,5,111.0
SESS0007405,CUST02927,3,Product_View,2025-06-07 09:09:19,Desktop,Email,184,9,5,88.0
SESS0007405,CUST02927,4,Exit,2025-06-07 09:10:09,Desktop,Email,0,9,5,50.0
SESS0007406,CUST02599,1,Homepage,2025-02-06 04:48:00,Tablet,Organic,255,4,3,0.0
SESS0007406,CUST02599,2,Search,2025-02-06 04:48:43,Tablet,Organic,214,4,3,43.0
SESS0007406,CUST02599,3,Product_View,2025-02-06 04:49:45,Tablet,Organic,120,4,3,62.0
SESS0007406,CUST02599,4,Exit,2025-02-06 04:50:01,Tablet,Organic,0,4,3,16.0
SESS0007407,CUST01135,1,Homepage,2025-05-20 14:01:00,Mobile,Paid_Search,67,14,1,0.0
SESS0007407,CUST01135,2,Category_Browse,2025-05-20 14:01:31,Mobile,Paid_Search,6,14,1,31.0
SESS0007407,CUST01135,3,Exit,2025-05-20 14:02:14,Mobile,Paid_Search,0,14,1,43.0
SESS0007408,CUST02406,1,Homepage,2025-05-23 15:09:00,Mobile,Paid_Search,17,15,4,0.0
SESS0007408,CUST02406,2,Search,2025-05-23 15:09:59,Mobile,Paid_Search,159,15,4,59.0
SESS0007408,CUST02406,3,Product_View,2025-05-23 15:11:54,Mobile,Paid_Search,26,15,4,115.0
SESS0007408,CUST02406,4,Add_to_Cart,2025-05-23 15:12:39,Mobile,Paid_Search,36,15,4,45.0
SESS0007408,CUST02406,5,Checkout_Start,2025-05-23 15:14:12,Mobile,Paid_Search,26,15,4,93.0
SESS0007408,CUST02406,6,Exit,2025-05-23 15:14:44,Mobile,Paid_Search,0,15,4,32.0
SESS0007409,CUST01597,1,Homepage,2025-03-07 18:26:00,Desktop,Direct,239,18,4,0.0
SESS0007409,CUST01597,2,Search,2025-03-07 18:26:47,Desktop,Direct,7,18,4,47.0
SESS0007409,CUST01597,3,Exit,2025-03-07 18:26:52,Desktop,Direct,0,18,4,5.0
SESS0007410,CUST00839,1,Homepage,2025-02-16 05:23:00,Desktop,Paid_Search,216,5,6,0.0
SESS0007410,CUST00839,2,Category_Browse,2025-02-16 05:23:26,Desktop,Paid_Search,193,5,6,26.0
SESS0007410,CUST00839,3,Exit,2025-02-16 05:23:37,Desktop,Paid_Search,0,5,6,11.0
SESS0007411,CUST00321,1,Homepage,2025-05-07 09:50:00,Desktop,Direct,202,9,2,0.0
SESS0007411,CUST00321,2,Category_Browse,2025-05-07 09:51:38,Desktop,Direct,131,9,2,98.0
SESS0007411,CUST00321,3,Product_View,2025-05-07 09:52:31,Desktop,Direct,285,9,2,53.0
SESS0007411,CUST00321,4,Exit,2025-05-07 09:53:07,Desktop,Direct,0,9,2,36.0
SESS0007412,CUST00591,1,Homepage,2025-02-17 09:00:00,Mobile,Social,206,9,0,0.0
SESS0007412,CUST00591,2,Search,2025-02-17 09:00:52,Mobile,Social,48,9,0,52.0
SESS0007412,CUST00591,3,Product_View,2025-02-17 09:01:39,Mobile,Social,116,9,0,47.0
SESS0007412,CUST00591,4,Add_to_Cart,2025-02-17 09:01:55,Mobile,Social,218,9,0,16.0
SESS0007412,CUST00591,5,Exit,2025-02-17 09:02:37,Mobile,Social,0,9,0,42.0
SESS0007413,CUST01086,1,Homepage,2025-06-27 20:43:00,Mobile,Paid_Search,175,20,4,0.0
SESS0007413,CUST01086,2,Search,2025-06-27 20:43:23,Mobile,Paid_Search,82,20,4,23.0
SESS0007413,CUST01086,3,Product_View,2025-06-27 20:45:03,Mobile,Paid_Search,124,20,4,100.0
SESS0007413,CUST01086,4,Exit,2025-06-27 20:45:45,Mobile,Paid_Search,0,20,4,42.0
SESS0007414,CUST00877,1,Homepage,2025-02-14 13:06:00,Desktop,Referral,144,13,4,0.0
SESS0007414,CUST00877,2,Search,2025-02-14 13:06:41,Desktop,Referral,296,13,4,41.0
SESS0007414,CUST00877,3,Exit,2025-02-14 13:06:48,Desktop,Referral,0,13,4,7.0
SESS0007415,CUST00442,1,Homepage,2025-05-17 19:03:00,Mobile,Paid_Search,234,19,5,0.0
SESS0007415,CUST00442,2,Search,2025-05-17 19:03:33,Mobile,Paid_Search,19,19,5,33.0
SESS0007415,CUST00442,3,Product_View,2025-05-17 19:05:07,Mobile,Paid_Search,146,19,5,94.0
SESS0007415,CUST00442,4,Product_View,2025-05-17 19:05:32,Mobile,Paid_Search,288,19,5,25.0
SESS0007415,CUST00442,5,Add_to_Cart,2025-05-17 19:05:50,Mobile,Paid_Search,40,19,5,18.0
SESS0007415,CUST00442,6,Checkout_Start,2025-05-17 19:08:37,Mobile,Paid_Search,179,19,5,167.0
SESS0007415,CUST00442,7,Payment_Info,2025-05-17 19:11:23,Mobile,Paid_Search,224,19,5,166.0
SESS0007415,CUST00442,8,Order_Complete,2025-05-17 19:11:41,Mobile,Paid_Search,87,19,5,18.0
SESS0007416,CUST00146,1,Homepage,2025-02-19 09:24:00,Desktop,Organic,32,9,2,0.0
SESS0007416,CUST00146,2,Search,2025-02-19 09:24:18,Desktop,Organic,250,9,2,18.0
SESS0007416,CUST00146,3,Product_View,2025-02-19 09:25:04,Desktop,Organic,116,9,2,46.0
SESS0007416,CUST00146,4,Exit,2025-02-19 09:26:00,Desktop,Organic,0,9,2,56.0
SESS0007417,CUST02154,1,Homepage,2025-04-21 03:44:00,Desktop,Email,89,3,0,0.0
SESS0007417,CUST02154,2,Search,2025-04-21 03:44:08,Desktop,Email,131,3,0,8.0
SESS0007417,CUST02154,3,Product_View,2025-04-21 03:45:23,Desktop,Email,139,3,0,75.0
SESS0007417,CUST02154,4,Add_to_Cart,2025-04-21 03:46:04,Desktop,Email,75,3,0,41.0
SESS0007417,CUST02154,5,Checkout_Start,2025-04-21 03:47:39,Desktop,Email,208,3,0,95.0
SESS0007417,CUST02154,6,Exit,2025-04-21 03:47:44,Desktop,Email,0,3,0,5.0
SESS0007418,CUST01563,1,Homepage,2025-02-25 01:30:00,Mobile,Paid_Search,291,1,1,0.0
SESS0007418,CUST01563,2,Category_Browse,2025-02-25 01:31:39,Mobile,Paid_Search,261,1,1,99.0
SESS0007418,CUST01563,3,Exit,2025-02-25 01:32:06,Mobile,Paid_Search,0,1,1,27.0
SESS0007419,CUST00050,1,Homepage,2025-02-08 17:25:00,Mobile,Organic,292,17,5,0.0
SESS0007419,CUST00050,2,Search,2025-02-08 17:25:50,Mobile,Organic,22,17,5,50.0
SESS0007419,CUST00050,3,Exit,2025-02-08 17:26:40,Mobile,Organic,0,17,5,50.0
SESS0007420,CUST01838,1,Homepage,2025-06-27 20:10:00,Mobile,Organic,53,20,4,0.0
SESS0007420,CUST01838,2,Search,2025-06-27 20:10:28,Mobile,Organic,239,20,4,28.0
SESS0007420,CUST01838,3,Exit,2025-06-27 20:10:40,Mobile,Organic,0,20,4,12.0
SESS0007421,CUST00230,1,Homepage,2025-02-08 01:02:00,Desktop,Organic,11,1,5,0.0
SESS0007421,CUST00230,2,Search,2025-02-08 01:02:37,Desktop,Organic,215,1,5,37.0
SESS0007421,CUST00230,3,Product_View,2025-02-08 01:03:11,Desktop,Organic,12,1,5,34.0
SESS0007421,CUST00230,4,Exit,2025-02-08 01:03:27,Desktop,Organic,0,1,5,16.0
SESS0007422,CUST02436,1,Homepage,2025-03-27 07:25:00,Mobile,Direct,16,7,3,0.0
SESS0007422,CUST02436,2,Category_Browse,2025-03-27 07:25:46,Mobile,Direct,287,7,3,46.0
SESS0007422,CUST02436,3,Product_View,2025-03-27 07:27:20,Mobile,Direct,81,7,3,94.0
SESS0007422,CUST02436,4,Product_View,2025-03-27 07:28:58,Mobile,Direct,38,7,3,98.0
SESS0007422,CUST02436,5,Add_to_Cart,2025-03-27 07:29:44,Mobile,Direct,240,7,3,46.0
SESS0007422,CUST02436,6,Checkout_Start,2025-03-27 07:31:01,Mobile,Direct,21,7,3,77.0
SESS0007422,CUST02436,7,Payment_Info,2025-03-27 07:33:59,Mobile,Direct,275,7,3,178.0
SESS0007422,CUST02436,8,Order_Complete,2025-03-27 07:34:29,Mobile,Direct,103,7,3,30.0
SESS0007423,CUST01697,1,Homepage,2025-02-04 02:36:00,Mobile,Paid_Search,78,2,1,0.0
SESS0007423,CUST01697,2,Search,2025-02-04 02:36:49,Mobile,Paid_Search,255,2,1,49.0
SESS0007423,CUST01697,3,Product_View,2025-02-04 02:38:01,Mobile,Paid_Search,32,2,1,72.0
SESS0007423,CUST01697,4,Product_View,2025-02-04 02:39:32,Mobile,Paid_Search,98,2,1,91.0
SESS0007423,CUST01697,5,Add_to_Cart,2025-02-04 02:40:01,Mobile,Paid_Search,98,2,1,29.0
SESS0007423,CUST01697,6,Checkout_Start,2025-02-04 02:40:40,Mobile,Paid_Search,285,2,1,39.0
SESS0007423,CUST01697,7,Payment_Info,2025-02-04 02:43:29,Mobile,Paid_Search,5,2,1,169.0
SESS0007423,CUST01697,8,Order_Complete,2025-02-04 02:43:42,Mobile,Paid_Search,216,2,1,13.0
SESS0007424,CUST01477,1,Homepage,2025-02-20 13:34:00,Mobile,Organic,60,13,3,0.0
SESS0007424,CUST01477,2,Search,2025-02-20 13:34:41,Mobile,Organic,208,13,3,41.0
SESS0007424,CUST01477,3,Product_View,2025-02-20 13:35:46,Mobile,Organic,111,13,3,65.0
SESS0007424,CUST01477,4,Exit,2025-02-20 13:36:22,Mobile,Organic,0,13,3,36.0
SESS0007425,CUST02390,1,Homepage,2025-01-08 00:21:00,Mobile,Paid_Search,133,0,2,0.0
SESS0007425,CUST02390,2,Category_Browse,2025-01-08 00:22:01,Mobile,Paid_Search,97,0,2,61.0
SESS0007425,CUST02390,3,Product_View,2025-01-08 00:23:25,Mobile,Paid_Search,136,0,2,84.0
SESS0007425,CUST02390,4,Add_to_Cart,2025-01-08 00:24:05,Mobile,Paid_Search,12,0,2,40.0
SESS0007425,CUST02390,5,Exit,2025-01-08 00:24:45,Mobile,Paid_Search,0,0,2,40.0
SESS0007426,CUST01905,1,Homepage,2025-05-02 19:20:00,Desktop,Email,208,19,4,0.0
SESS0007426,CUST01905,2,Category_Browse,2025-05-02 19:21:30,Desktop,Email,72,19,4,90.0
SESS0007426,CUST01905,3,Product_View,2025-05-02 19:22:43,Desktop,Email,107,19,4,73.0
SESS0007426,CUST01905,4,Product_View,2025-05-02 19:23:20,Desktop,Email,88,19,4,37.0
SESS0007426,CUST01905,5,Add_to_Cart,2025-05-02 19:23:31,Desktop,Email,76,19,4,11.0
SESS0007426,CUST01905,6,Checkout_Start,2025-05-02 19:24:47,Desktop,Email,275,19,4,76.0
SESS0007426,CUST01905,7,Payment_Info,2025-05-02 19:26:51,Desktop,Email,208,19,4,124.0
SESS0007426,CUST01905,8,Order_Complete,2025-05-02 19:27:16,Desktop,Email,52,19,4,25.0
SESS0007427,CUST00123,1,Homepage,2025-01-16 03:31:00,Desktop,Organic,225,3,3,0.0
SESS0007427,CUST00123,2,Category_Browse,2025-01-16 03:31:18,Desktop,Organic,247,3,3,18.0
SESS0007427,CUST00123,3,Product_View,2025-01-16 03:31:54,Desktop,Organic,105,3,3,36.0
SESS0007427,CUST00123,4,Product_View,2025-01-16 03:32:11,Desktop,Organic,185,3,3,17.0
SESS0007427,CUST00123,5,Add_to_Cart,2025-01-16 03:32:17,Desktop,Organic,238,3,3,6.0
SESS0007427,CUST00123,6,Checkout_Start,2025-01-16 03:32:50,Desktop,Organic,274,3,3,33.0
SESS0007427,CUST00123,7,Payment_Info,2025-01-16 03:33:44,Desktop,Organic,173,3,3,54.0
SESS0007427,CUST00123,8,Order_Complete,2025-01-16 03:34:02,Desktop,Organic,206,3,3,18.0
SESS0007428,CUST00997,1,Homepage,2025-02-04 10:51:00,Desktop,Paid_Search,216,10,1,0.0
SESS0007428,CUST00997,2,Search,2025-02-04 10:51:14,Desktop,Paid_Search,214,10,1,14.0
SESS0007428,CUST00997,3,Product_View,2025-02-04 10:51:43,Desktop,Paid_Search,271,10,1,29.0
SESS0007428,CUST00997,4,Product_View,2025-02-04 10:53:11,Desktop,Paid_Search,100,10,1,88.0
SESS0007428,CUST00997,5,Add_to_Cart,2025-02-04 10:53:26,Desktop,Paid_Search,248,10,1,15.0
SESS0007428,CUST00997,6,Checkout_Start,2025-02-04 10:54:34,Desktop,Paid_Search,68,10,1,68.0
SESS0007428,CUST00997,7,Payment_Info,2025-02-04 10:55:50,Desktop,Paid_Search,140,10,1,76.0
SESS0007428,CUST00997,8,Order_Complete,2025-02-04 10:56:06,Desktop,Paid_Search,130,10,1,16.0
SESS0007429,CUST02307,1,Homepage,2025-01-04 00:51:00,Mobile,Social,119,0,5,0.0
SESS0007429,CUST02307,2,Search,2025-01-04 00:51:23,Mobile,Social,92,0,5,23.0
SESS0007429,CUST02307,3,Product_View,2025-01-04 00:53:10,Mobile,Social,68,0,5,107.0
SESS0007429,CUST02307,4,Exit,2025-01-04 00:53:46,Mobile,Social,0,0,5,36.0
SESS0007430,CUST01890,1,Homepage,2025-02-25 19:29:00,Desktop,Direct,164,19,1,0.0
SESS0007430,CUST01890,2,Search,2025-02-25 19:29:44,Desktop,Direct,263,19,1,44.0
SESS0007430,CUST01890,3,Product_View,2025-02-25 19:30:03,Desktop,Direct,172,19,1,19.0
SESS0007430,CUST01890,4,Product_View,2025-02-25 19:31:45,Desktop,Direct,87,19,1,102.0
SESS0007430,CUST01890,5,Add_to_Cart,2025-02-25 19:32:14,Desktop,Direct,243,19,1,29.0
SESS0007430,CUST01890,6,Checkout_Start,2025-02-25 19:33:57,Desktop,Direct,183,19,1,103.0
SESS0007430,CUST01890,7,Payment_Info,2025-02-25 19:36:45,Desktop,Direct,210,19,1,168.0
SESS0007430,CUST01890,8,Order_Complete,2025-02-25 19:37:40,Desktop,Direct,111,19,1,55.0
SESS0007431,CUST00367,1,Homepage,2025-02-18 01:41:00,Mobile,Referral,234,1,1,0.0
SESS0007431,CUST00367,2,Search,2025-02-18 01:41:19,Mobile,Referral,218,1,1,19.0
SESS0007431,CUST00367,3,Exit,2025-02-18 01:41:50,Mobile,Referral,0,1,1,31.0
SESS0007432,CUST01850,1,Homepage,2025-02-13 05:05:00,Mobile,Paid_Search,19,5,3,0.0
SESS0007432,CUST01850,2,Search,2025-02-13 05:05:31,Mobile,Paid_Search,227,5,3,31.0
SESS0007432,CUST01850,3,Product_View,2025-02-13 05:06:22,Mobile,Paid_Search,155,5,3,51.0
SESS0007432,CUST01850,4,Product_View,2025-02-13 05:07:35,Mobile,Paid_Search,103,5,3,73.0
SESS0007432,CUST01850,5,Add_to_Cart,2025-02-13 05:08:33,Mobile,Paid_Search,12,5,3,58.0
SESS0007432,CUST01850,6,Checkout_Start,2025-02-13 05:10:39,Mobile,Paid_Search,160,5,3,126.0
SESS0007432,CUST01850,7,Payment_Info,2025-02-13 05:12:19,Mobile,Paid_Search,174,5,3,100.0
SESS0007432,CUST01850,8,Order_Complete,2025-02-13 05:12:54,Mobile,Paid_Search,17,5,3,35.0
SESS0007433,CUST00448,1,Homepage,2025-02-22 17:52:00,Tablet,Email,7,17,5,0.0
SESS0007433,CUST00448,2,Search,2025-02-22 17:52:25,Tablet,Email,253,17,5,25.0
SESS0007433,CUST00448,3,Product_View,2025-02-22 17:53:51,Tablet,Email,270,17,5,86.0
SESS0007433,CUST00448,4,Product_View,2025-02-22 17:55:40,Tablet,Email,227,17,5,109.0
SESS0007433,CUST00448,5,Add_to_Cart,2025-02-22 17:56:29,Tablet,Email,261,17,5,49.0
SESS0007433,CUST00448,6,Checkout_Start,2025-02-22 17:57:36,Tablet,Email,187,17,5,67.0
SESS0007433,CUST00448,7,Payment_Info,2025-02-22 17:59:21,Tablet,Email,47,17,5,105.0
SESS0007433,CUST00448,8,Order_Complete,2025-02-22 18:00:16,Tablet,Email,97,18,5,55.0
SESS0007434,CUST01560,1,Homepage,2025-05-25 01:47:00,Mobile,Social,51,1,6,0.0
SESS0007434,CUST01560,2,Search,2025-05-25 01:47:58,Mobile,Social,39,1,6,58.0
SESS0007434,CUST01560,3,Exit,2025-05-25 01:48:49,Mobile,Social,0,1,6,51.0
SESS0007435,CUST02087,1,Homepage,2025-05-01 02:41:00,Desktop,Organic,11,2,3,0.0
SESS0007435,CUST02087,2,Search,2025-05-01 02:41:33,Desktop,Organic,126,2,3,33.0
SESS0007435,CUST02087,3,Product_View,2025-05-01 02:42:00,Desktop,Organic,262,2,3,27.0
SESS0007435,CUST02087,4,Exit,2025-05-01 02:42:52,Desktop,Organic,0,2,3,52.0
SESS0007436,CUST01597,1,Homepage,2025-05-07 04:11:00,Mobile,Organic,10,4,2,0.0
SESS0007436,CUST01597,2,Search,2025-05-07 04:11:44,Mobile,Organic,169,4,2,44.0
SESS0007436,CUST01597,3,Exit,2025-05-07 04:11:49,Mobile,Organic,0,4,2,5.0
SESS0007437,CUST00492,1,Homepage,2025-01-07 08:20:00,Mobile,Social,290,8,1,0.0
SESS0007437,CUST00492,2,Category_Browse,2025-01-07 08:20:18,Mobile,Social,105,8,1,18.0
SESS0007437,CUST00492,3,Product_View,2025-01-07 08:20:43,Mobile,Social,55,8,1,25.0
SESS0007437,CUST00492,4,Add_to_Cart,2025-01-07 08:20:56,Mobile,Social,183,8,1,13.0
SESS0007437,CUST00492,5,Checkout_Start,2025-01-07 08:23:50,Mobile,Social,165,8,1,174.0
SESS0007437,CUST00492,6,Exit,2025-01-07 08:24:28,Mobile,Social,0,8,1,38.0
SESS0007438,CUST02908,1,Homepage,2025-03-13 23:26:00,Desktop,Organic,54,23,3,0.0
SESS0007438,CUST02908,2,Category_Browse,2025-03-13 23:26:57,Desktop,Organic,83,23,3,57.0
SESS0007438,CUST02908,3,Exit,2025-03-13 23:27:03,Desktop,Organic,0,23,3,6.0
SESS0007439,CUST00459,1,Homepage,2025-05-07 03:36:00,Mobile,Social,91,3,2,0.0
SESS0007439,CUST00459,2,Category_Browse,2025-05-07 03:37:28,Mobile,Social,134,3,2,88.0
SESS0007439,CUST00459,3,Product_View,2025-05-07 03:38:15,Mobile,Social,64,3,2,47.0
SESS0007439,CUST00459,4,Add_to_Cart,2025-05-07 03:38:30,Mobile,Social,33,3,2,15.0
SESS0007439,CUST00459,5,Exit,2025-05-07 03:38:39,Mobile,Social,0,3,2,9.0
SESS0007440,CUST00685,1,Homepage,2025-05-21 02:30:00,Desktop,Paid_Search,25,2,2,0.0
SESS0007440,CUST00685,2,Search,2025-05-21 02:30:32,Desktop,Paid_Search,230,2,2,32.0
SESS0007440,CUST00685,3,Product_View,2025-05-21 02:30:49,Desktop,Paid_Search,153,2,2,17.0
SESS0007440,CUST00685,4,Exit,2025-05-21 02:30:56,Desktop,Paid_Search,0,2,2,7.0
SESS0007441,CUST00026,1,Homepage,2025-04-27 08:19:00,Mobile,Paid_Search,275,8,6,0.0
SESS0007441,CUST00026,2,Category_Browse,2025-04-27 08:19:11,Mobile,Paid_Search,245,8,6,11.0
SESS0007441,CUST00026,3,Product_View,2025-04-27 08:19:53,Mobile,Paid_Search,35,8,6,42.0
SESS0007441,CUST00026,4,Product_View,2025-04-27 08:21:07,Mobile,Paid_Search,211,8,6,74.0
SESS0007441,CUST00026,5,Add_to_Cart,2025-04-27 08:22:05,Mobile,Paid_Search,107,8,6,58.0
SESS0007441,CUST00026,6,Checkout_Start,2025-04-27 08:24:31,Mobile,Paid_Search,147,8,6,146.0
SESS0007441,CUST00026,7,Payment_Info,2025-04-27 08:26:24,Mobile,Paid_Search,184,8,6,113.0
SESS0007441,CUST00026,8,Order_Complete,2025-04-27 08:26:35,Mobile,Paid_Search,104,8,6,11.0
SESS0007442,CUST01004,1,Homepage,2025-04-15 01:09:00,Mobile,Email,243,1,1,0.0
SESS0007442,CUST01004,2,Search,2025-04-15 01:09:10,Mobile,Email,250,1,1,10.0
SESS0007442,CUST01004,3,Product_View,2025-04-15 01:09:25,Mobile,Email,20,1,1,15.0
SESS0007442,CUST01004,4,Add_to_Cart,2025-04-15 01:10:14,Mobile,Email,199,1,1,49.0
SESS0007442,CUST01004,5,Checkout_Start,2025-04-15 01:11:08,Mobile,Email,87,1,1,54.0
SESS0007442,CUST01004,6,Exit,2025-04-15 01:12:00,Mobile,Email,0,1,1,52.0
SESS0007443,CUST00924,1,Homepage,2025-03-19 09:54:00,Desktop,Direct,121,9,2,0.0
SESS0007443,CUST00924,2,Search,2025-03-19 09:54:07,Desktop,Direct,35,9,2,7.0
SESS0007443,CUST00924,3,Product_View,2025-03-19 09:55:44,Desktop,Direct,194,9,2,97.0
SESS0007443,CUST00924,4,Product_View,2025-03-19 09:56:30,Desktop,Direct,154,9,2,46.0
SESS0007443,CUST00924,5,Add_to_Cart,2025-03-19 09:57:07,Desktop,Direct,177,9,2,37.0
SESS0007443,CUST00924,6,Checkout_Start,2025-03-19 09:59:59,Desktop,Direct,66,9,2,172.0
SESS0007443,CUST00924,7,Payment_Info,2025-03-19 10:02:14,Desktop,Direct,210,10,2,135.0
