transaction_id,customer_id,transaction_date,product_id,product_category,product_name,quantity,unit_price,total_amount,payment_method,order_status
TXN020867,CUST04252,12-06-2023,PROD_028,Home & Garden,Plant,2,110.05,220.1,Debit Card,Completed
TXN020868,CUST04254,04-08-2021,PROD_024,Beauty & Personal Care,Makeup Kit,1,147.21,147.21,Credit Card,Completed
TXN020869,CUST04254,09-07-2021,PROD_051,Sports & Outdoors,Water Bottle,1,457.55,457.55,PayPal,Completed
TXN020870,CUST04254,22-09-2020,PROD_027,Beauty & Personal Care,Perfume,1,100.18,100.18,Credit Card,Completed
TXN020871,CUST04255,22-05-2025,PROD_039,Electronics,Smartwatch,1,1246.04,1246.04,Debit Card,Completed
TXN020872,CUST04255,29-08-2025,PROD_009,Books,Cookbook,1,42.28,42.28,Credit Card,Completed
TXN020873,CUST04255,24-07-2025,PROD_002,Sports & Outdoors,Bicycle,1,264.64,264.64,PayPal,Completed
TXN020874,CUST04255,23-05-2025,PROD_016,Beauty & Personal Care,Face Cream,1,37.15,37.15,PayPal,Completed
TXN020875,CUST04255,01-08-2024,PROD_008,Food & Beverages,Coffee,1,14.63,14.63,Credit Card,Completed
TXN020876,CUST04256,10-10-2022,PROD_041,Electronics,Speaker,2,473.96,947.91,Credit Card,Completed
TXN020877,CUST04256,10-04-2021,PROD_028,Home & Garden,Plant,1,281.29,281.29,Credit Card,Completed
TXN020878,CUST04256,21-07-2021,PROD_047,Home & Garden,Vase,1,152.93,152.93,Debit Card,Completed
TXN020879,CUST04256,24-10-2022,PROD_018,Health & Wellness,Fitness Tracker,1,136.27,136.27,Credit Card,Completed
TXN020880,CUST04256,20-09-2021,PROD_038,Electronics,Smartphone,1,775.92,775.92,Credit Card,Completed
TXN020881,CUST04256,06-02-2022,PROD_045,Food & Beverages,Tea,1,49.26,49.26,Debit Card,Completed
TXN020882,CUST04256,24-08-2022,PROD_001,Toys & Games,Action Figure,1,71.82,71.82,Digital Wallet,Completed
TXN020883,CUST04256,19-05-2021,PROD_050,Home & Garden,Wall Art,1,19.91,19.91,Credit Card,Completed
TXN020884,CUST04256,25-09-2021,PROD_029,Health & Wellness,Protein Powder,2,130.07,260.15,Debit Card,Completed
TXN020885,CUST04256,15-08-2022,PROD_018,Health & Wellness,Fitness Tracker,1,155.32,155.32,Digital Wallet,Completed
TXN020886,CUST04256,13-10-2021,PROD_040,Food & Beverages,Snacks,1,57.08,57.08,Debit Card,Completed
TXN020887,CUST04256,21-10-2022,PROD_045,Food & Beverages,Tea,1,71.22,71.22,Debit Card,Completed
TXN020888,CUST04256,17-12-2020,PROD_052,Food & Beverages,Wine,1,41.77,41.77,Debit Card,Completed
TXN020889,CUST04256,23-09-2021,PROD_009,Books,Cookbook,1,15.3,15.3,Credit Card,Completed
TXN020890,CUST04256,20-12-2020,PROD_003,Books,Biography,1,45.04,45.04,Credit Card,Completed
TXN020891,CUST04256,01-03-2022,PROD_022,Home & Garden,Lamp,1,179.26,179.26,PayPal,Completed
TXN020892,CUST04256,30-12-2020,PROD_050,Home & Garden,Wall Art,2,97.53,195.07,PayPal,Completed
TXN020893,CUST04256,20-03-2022,PROD_004,Toys & Games,Board Game,1,52.34,52.34,Credit Card,Completed
TXN020894,CUST04256,24-09-2021,PROD_027,Beauty & Personal Care,Perfume,1,118.31,118.31,Debit Card,Completed
TXN020895,CUST04256,24-03-2022,PROD_018,Health & Wellness,Fitness Tracker,1,45.31,45.31,Credit Card,Completed
TXN020896,CUST04257,11-05-2023,PROD_032,Sports & Outdoors,Running Shoes,1,238.9,238.9,PayPal,Completed
TXN020897,CUST04257,01-04-2025,PROD_033,Books,Self-Help Book,1,17.64,17.64,PayPal,Completed
TXN020898,CUST04257,08-09-2024,PROD_002,Sports & Outdoors,Bicycle,1,191.7,191.7,Debit Card,Completed
TXN020899,CUST04257,27-02-2025,PROD_040,Food & Beverages,Snacks,1,74.93,74.93,Digital Wallet,Completed
TXN020900,CUST04257,13-02-2025,PROD_011,Home & Garden,Cushion,1,107.99,107.99,Debit Card,Completed
TXN020901,CUST04257,06-06-2024,PROD_048,Toys & Games,Video Game,1,21.08,21.08,Debit Card,Completed
TXN020902,CUST04258,15-12-2023,PROD_047,Home & Garden,Vase,1,189.97,189.97,PayPal,Completed
TXN020903,CUST04258,21-03-2024,PROD_036,Clothing,Shorts,2,23.72,47.44,Debit Card,Completed
TXN020904,CUST04258,06-07-2023,PROD_016,Beauty & Personal Care,Face Cream,1,59.83,59.83,Credit Card,Completed
TXN020905,CUST04258,23-11-2023,PROD_029,Health & Wellness,Protein Powder,1,45.15,45.15,Debit Card,Completed
TXN020906,CUST04258,31-07-2023,PROD_048,Toys & Games,Video Game,1,23.15,23.15,Debit Card,Completed
TXN020907,CUST04258,06-06-2023,PROD_018,Health & Wellness,Fitness Tracker,1,53.13,53.13,PayPal,Completed
TXN020908,CUST04258,04-06-2022,PROD_048,Toys & Games,Video Game,1,75.3,75.3,Credit Card,Completed
TXN020909,CUST04258,12-03-2023,PROD_001,Toys & Games,Action Figure,1,79.72,79.72,Debit Card,Completed
TXN020910,CUST04258,30-12-2022,PROD_043,Clothing,T-Shirt,1,89.46,89.46,Credit Card,Completed
TXN020911,CUST04259,02-01-2022,PROD_016,Beauty & Personal Care,Face Cream,1,117.65,117.65,Debit Card,Completed
TXN020912,CUST04259,07-03-2021,PROD_030,Toys & Games,Puzzle,1,82.39,82.39,PayPal,Completed
TXN020913,CUST04259,08-03-2021,PROD_030,Toys & Games,Puzzle,1,84.98,84.98,PayPal,Completed
TXN020914,CUST04260,02-11-2022,PROD_051,Sports & Outdoors,Water Bottle,1,474.69,474.69,Digital Wallet,Completed
TXN020915,CUST04260,28-01-2023,PROD_001,Toys & Games,Action Figure,1,88.37,88.37,PayPal,Completed
TXN020916,CUST04260,02-09-2023,PROD_028,Home & Garden,Plant,1,268.09,268.09,Debit Card,Completed
TXN020917,CUST04260,06-11-2023,PROD_045,Food & Beverages,Tea,1,68.16,68.16,Credit Card,Completed
TXN020918,CUST04260,19-09-2023,PROD_006,Electronics,Camera,1,549.48,549.48,Debit Card,Completed
TXN020919,CUST04260,12-11-2022,PROD_002,Sports & Outdoors,Bicycle,1,280.87,280.87,Credit Card,Completed
TXN020920,CUST04260,14-05-2023,PROD_029,Health & Wellness,Protein Powder,1,25.96,25.96,Debit Card,Completed
TXN020921,CUST04260,23-04-2023,PROD_053,Sports & Outdoors,Yoga Mat,1,292.26,292.26,Debit Card,Completed
TXN020922,CUST04262,30-03-2024,PROD_020,Clothing,Jacket,1,192.14,192.14,Credit Card,Completed
TXN020923,CUST04262,24-07-2024,PROD_052,Food & Beverages,Wine,1,88.99,88.99,Credit Card,Completed
TXN020924,CUST04263,22-11-2023,PROD_004,Toys & Games,Board Game,1,30.75,30.75,PayPal,Completed
TXN020925,CUST04263,12-04-2023,PROD_022,Home & Garden,Lamp,1,35.64,35.64,Debit Card,Completed
TXN020926,CUST04263,25-07-2024,PROD_053,Sports & Outdoors,Yoga Mat,1,348.59,348.59,Digital Wallet,Completed
TXN020927,CUST04263,17-03-2024,PROD_005,Books,Business Book,1,44.26,44.26,Credit Card,Completed
TXN020928,CUST04265,23-10-2020,PROD_027,Beauty & Personal Care,Perfume,1,100.39,100.39,Credit Card,Completed
TXN020929,CUST04265,21-07-2020,PROD_027,Beauty & Personal Care,Perfume,1,73.77,73.77,Credit Card,Completed
TXN020930,CUST04265,12-08-2021,PROD_007,Sports & Outdoors,Camping Tent,1,303.43,303.43,Credit Card,Completed
TXN020931,CUST04265,18-07-2020,PROD_011,Home & Garden,Cushion,1,230.47,230.47,Credit Card,Completed
TXN020932,CUST04265,21-12-2021,PROD_008,Food & Beverages,Coffee,1,36.27,36.27,Debit Card,Completed
TXN020933,CUST04265,11-06-2020,PROD_030,Toys & Games,Puzzle,1,53.79,53.79,Credit Card,Completed
TXN020934,CUST04265,03-02-2022,PROD_009,Books,Cookbook,2,36.79,73.57,PayPal,Completed
TXN020935,CUST04265,09-04-2020,PROD_023,Electronics,Laptop,2,1336.82,2673.63,Debit Card,Completed
TXN020936,CUST04265,04-06-2021,PROD_047,Home & Garden,Vase,1,31.77,31.77,Credit Card,Completed
TXN020937,CUST04265,06-01-2022,PROD_015,Health & Wellness,Essential Oils,1,178.19,178.19,Credit Card,Completed
TXN020938,CUST04265,16-06-2021,PROD_038,Electronics,Smartphone,1,990.15,990.15,Debit Card,Completed
TXN020939,CUST04265,21-07-2020,PROD_012,Clothing,Dress,1,195,195,Credit Card,Completed
TXN020940,CUST04266,12-02-2022,PROD_043,Clothing,T-Shirt,2,101.49,202.98,Debit Card,Completed
TXN020941,CUST04266,20-03-2022,PROD_007,Sports & Outdoors,Camping Tent,1,125.87,125.87,Credit Card,Completed
TXN020942,CUST04266,28-09-2022,PROD_029,Health & Wellness,Protein Powder,1,94.44,94.44,Debit Card,Completed
TXN020943,CUST04266,08-05-2023,PROD_017,Books,Fiction Novel,1,23.78,23.78,Debit Card,Completed
TXN020944,CUST04267,28-11-2024,PROD_040,Food & Beverages,Snacks,1,76.01,76.01,Debit Card,Completed
TXN020945,CUST04267,22-04-2025,PROD_028,Home & Garden,Plant,1,207.23,207.23,Credit Card,Completed
TXN020946,CUST04267,21-08-2025,PROD_025,Health & Wellness,Massage Device,2,126.98,253.95,PayPal,Completed
TXN020947,CUST04267,12-01-2025,PROD_053,Sports & Outdoors,Yoga Mat,1,350.2,350.2,Credit Card,Completed
TXN020948,CUST04268,01-05-2023,PROD_017,Books,Fiction Novel,1,28.22,28.22,Credit Card,Completed
TXN020949,CUST04268,13-02-2023,PROD_002,Sports & Outdoors,Bicycle,1,63.36,63.36,PayPal,Completed
TXN020950,CUST04268,20-04-2024,PROD_043,Clothing,T-Shirt,1,180.02,180.02,PayPal,Completed
TXN020951,CUST04269,02-09-2022,PROD_037,Beauty & Personal Care,Skincare Set,1,109.96,109.96,Credit Card,Completed
TXN020952,CUST04269,17-03-2022,PROD_032,Sports & Outdoors,Running Shoes,1,495.48,495.48,Credit Card,Completed
TXN020953,CUST04269,01-05-2023,PROD_033,Books,Self-Help Book,1,36.2,36.2,Credit Card,Completed
TXN020954,CUST04269,04-07-2023,PROD_008,Food & Beverages,Coffee,1,35.17,35.17,Credit Card,Completed
TXN020955,CUST04269,19-10-2022,PROD_002,Sports & Outdoors,Bicycle,1,425.41,425.41,PayPal,Completed
TXN020956,CUST04269,07-10-2021,PROD_023,Electronics,Laptop,1,533.25,533.25,Debit Card,Completed
TXN020957,CUST04270,20-08-2021,PROD_041,Electronics,Speaker,1,803.2,803.2,PayPal,Completed
TXN020958,CUST04270,15-10-2021,PROD_017,Books,Fiction Novel,1,34.08,34.08,Debit Card,Completed
TXN020959,CUST04270,19-07-2022,PROD_001,Toys & Games,Action Figure,1,87.84,87.84,PayPal,Completed
TXN020960,CUST04270,12-11-2021,PROD_046,Books,Textbook,1,11.66,11.66,Credit Card,Completed
TXN020961,CUST04270,01-08-2022,PROD_043,Clothing,T-Shirt,1,72.15,72.15,Debit Card,Completed
TXN020962,CUST04270,29-09-2021,PROD_015,Health & Wellness,Essential Oils,1,86.53,86.53,Debit Card,Completed
TXN020963,CUST04270,20-01-2022,PROD_008,Food & Beverages,Coffee,1,86.84,86.84,Credit Card,Completed
TXN020964,CUST04270,05-08-2022,PROD_033,Books,Self-Help Book,1,25.5,25.5,Debit Card,Completed
TXN020965,CUST04271,29-01-2025,PROD_046,Books,Textbook,1,49.68,49.68,PayPal,Completed
TXN020966,CUST04271,17-07-2025,PROD_052,Food & Beverages,Wine,2,35.21,70.41,Credit Card,Completed
TXN020967,CUST04271,27-10-2024,PROD_035,Clothing,Shoes,1,75.01,75.01,Debit Card,Completed
TXN020968,CUST04271,11-08-2025,PROD_037,Beauty & Personal Care,Skincare Set,1,84.59,84.59,PayPal,Completed
TXN020969,CUST04271,23-07-2025,PROD_017,Books,Fiction Novel,1,24.07,24.07,Credit Card,Completed
TXN020970,CUST04271,18-10-2024,PROD_026,Food & Beverages,Organic Food Box,1,46.01,46.01,PayPal,Completed
TXN020971,CUST04271,19-06-2024,PROD_002,Sports & Outdoors,Bicycle,1,93.03,93.03,Debit Card,Completed
TXN020972,CUST04271,06-06-2024,PROD_049,Health & Wellness,Vitamins,2,112.47,224.95,Credit Card,Completed
TXN020973,CUST04271,08-05-2025,PROD_040,Food & Beverages,Snacks,1,26.69,26.69,Debit Card,Completed
TXN020974,CUST04271,15-12-2024,PROD_005,Books,Business Book,2,21.67,43.33,Debit Card,Completed
TXN020975,CUST04272,07-06-2021,PROD_009,Books,Cookbook,1,19.23,19.23,Debit Card,Completed
TXN020976,CUST04272,05-02-2021,PROD_001,Toys & Games,Action Figure,1,78.74,78.74,Credit Card,Completed
TXN020977,CUST04272,19-05-2021,PROD_021,Clothing,Jeans,1,155.72,155.72,Credit Card,Completed
TXN020978,CUST04272,27-04-2022,PROD_027,Beauty & Personal Care,Perfume,1,78.07,78.07,Digital Wallet,Completed
TXN020979,CUST04272,31-01-2022,PROD_026,Food & Beverages,Organic Food Box,1,28.51,28.51,PayPal,Completed
TXN020980,CUST04274,25-11-2023,PROD_037,Beauty & Personal Care,Skincare Set,2,148.49,296.97,Credit Card,Completed
TXN020981,CUST04274,07-04-2025,PROD_053,Sports & Outdoors,Yoga Mat,1,228.65,228.65,Debit Card,Completed
TXN020982,CUST04274,23-09-2023,PROD_046,Books,Textbook,1,13.48,13.48,Debit Card,Completed
TXN020983,CUST04274,13-02-2025,PROD_038,Electronics,Smartphone,1,1234.2,1234.2,Digital Wallet,Completed
TXN020984,CUST04274,19-03-2025,PROD_011,Home & Garden,Cushion,1,128.42,128.42,Credit Card,Completed
TXN020985,CUST04274,28-09-2023,PROD_002,Sports & Outdoors,Bicycle,2,312.61,625.22,Credit Card,Completed
TXN020986,CUST04274,22-10-2023,PROD_021,Clothing,Jeans,1,143.97,143.97,Credit Card,Completed
TXN020987,CUST04274,11-03-2025,PROD_029,Health & Wellness,Protein Powder,1,195.83,195.83,Debit Card,Completed
TXN020988,CUST04275,19-10-2025,PROD_035,Clothing,Shoes,2,128.87,257.74,PayPal,Completed
TXN020989,CUST04275,14-10-2025,PROD_008,Food & Beverages,Coffee,1,94.52,94.52,Credit Card,Returned
TXN020990,CUST04275,12-06-2025,PROD_029,Health & Wellness,Protein Powder,1,112.99,112.99,Credit Card,Completed
TXN020991,CUST04275,19-08-2025,PROD_037,Beauty & Personal Care,Skincare Set,1,59.57,59.57,Debit Card,Completed
TXN020992,CUST04275,08-11-2024,PROD_033,Books,Self-Help Book,1,31.14,31.14,PayPal,Completed
TXN020993,CUST04276,19-12-2021,PROD_010,Home & Garden,Curtains,1,74.57,74.57,Debit Card,Completed
TXN020994,CUST04276,13-11-2022,PROD_035,Clothing,Shoes,1,24.62,24.62,PayPal,Completed
TXN020995,CUST04276,30-08-2021,PROD_004,Toys & Games,Board Game,1,35.19,35.19,Credit Card,Completed
TXN020996,CUST04276,06-08-2021,PROD_024,Beauty & Personal Care,Makeup Kit,1,111.69,111.69,Debit Card,Returned
TXN020997,CUST04276,16-10-2021,PROD_041,Electronics,Speaker,2,280.8,561.6,PayPal,Completed
TXN020998,CUST04276,01-02-2023,PROD_013,Sports & Outdoors,Dumbbells,1,341.91,341.91,Credit Card,Completed
TXN020999,CUST04276,28-11-2021,PROD_014,Toys & Games,Educational Toy,1,98.66,98.66,Credit Card,Completed
TXN021000,CUST04278,16-09-2025,PROD_041,Electronics,Speaker,1,1323.75,1323.75,Credit Card,Completed
TXN021001,CUST04280,21-05-2022,PROD_046,Books,Textbook,1,35.3,35.3,PayPal,Completed
TXN021002,CUST04280,09-12-2020,PROD_027,Beauty & Personal Care,Perfume,1,63.36,63.36,Debit Card,Completed
TXN021003,CUST04280,12-01-2021,PROD_015,Health & Wellness,Essential Oils,1,61.51,61.51,Credit Card,Completed
TXN021004,CUST04280,17-12-2020,PROD_045,Food & Beverages,Tea,1,77.77,77.77,Debit Card,Completed
TXN021005,CUST04280,06-09-2020,PROD_031,Home & Garden,Rug,1,188.18,188.18,Debit Card,Completed
TXN021006,CUST04281,09-10-2024,PROD_024,Beauty & Personal Care,Makeup Kit,2,115.21,230.43,Debit Card,Completed
TXN021007,CUST04281,12-01-2025,PROD_028,Home & Garden,Plant,1,240.23,240.23,Digital Wallet,Completed
TXN021008,CUST04281,18-10-2024,PROD_002,Sports & Outdoors,Bicycle,1,248.23,248.23,Credit Card,Completed
TXN021009,CUST04281,02-10-2024,PROD_031,Home & Garden,Rug,1,135.07,135.07,PayPal,Completed
TXN021010,CUST04281,20-01-2025,PROD_008,Food & Beverages,Coffee,1,18.63,18.63,Debit Card,Completed
TXN021011,CUST04281,28-06-2024,PROD_023,Electronics,Laptop,1,759.82,759.82,Debit Card,Completed
TXN021012,CUST04282,16-11-2022,PROD_019,Electronics,Headphones,2,320.02,640.04,PayPal,Completed
TXN021013,CUST04282,20-02-2022,PROD_005,Books,Business Book,1,15.2,15.2,Credit Card,Completed
TXN021014,CUST04282,02-09-2021,PROD_042,Clothing,Sweater,1,114.98,114.98,Debit Card,Completed
TXN021015,CUST04282,18-12-2021,PROD_034,Beauty & Personal Care,Shampoo,1,45.58,45.58,Debit Card,Completed
TXN021016,CUST04282,20-03-2022,PROD_015,Health & Wellness,Essential Oils,1,183.27,183.27,Debit Card,Completed
TXN021017,CUST04282,25-10-2021,PROD_031,Home & Garden,Rug,1,128.44,128.44,Debit Card,Completed
TXN021018,CUST04283,24-08-2020,PROD_049,Health & Wellness,Vitamins,2,182.94,365.87,Credit Card,Completed
TXN021019,CUST04283,17-02-2022,PROD_023,Electronics,Laptop,1,330.22,330.22,Credit Card,Completed
TXN021020,CUST04283,18-09-2020,PROD_041,Electronics,Speaker,1,605.74,605.74,Credit Card,Completed
TXN021021,CUST04283,19-02-2022,PROD_006,Electronics,Camera,1,799.17,799.17,Credit Card,Completed
TXN021022,CUST04283,03-08-2021,PROD_002,Sports & Outdoors,Bicycle,1,219.23,219.23,Credit Card,Completed
TXN021023,CUST04284,20-08-2020,PROD_053,Sports & Outdoors,Yoga Mat,1,369.97,369.97,Debit Card,Completed
TXN021024,CUST04284,12-11-2021,PROD_040,Food & Beverages,Snacks,1,50.73,50.73,Debit Card,Completed
TXN021025,CUST04284,17-03-2022,PROD_012,Clothing,Dress,1,44.69,44.69,Credit Card,Completed
TXN021026,CUST04286,11-06-2022,PROD_014,Toys & Games,Educational Toy,1,80.19,80.19,PayPal,Completed
TXN021027,CUST04286,23-08-2023,PROD_051,Sports & Outdoors,Water Bottle,1,498.2,498.2,Debit Card,Completed
TXN021028,CUST04286,03-12-2021,PROD_052,Food & Beverages,Wine,1,60.03,60.03,Debit Card,Completed
TXN021029,CUST04286,04-07-2023,PROD_048,Toys & Games,Video Game,2,21.82,43.64,Credit Card,Completed
TXN021030,CUST04287,05-01-2024,PROD_027,Beauty & Personal Care,Perfume,2,97.79,195.58,Credit Card,Completed
TXN021031,CUST04287,24-05-2024,PROD_014,Toys & Games,Educational Toy,1,10.18,10.18,Credit Card,Completed
TXN021032,CUST04287,22-04-2023,PROD_004,Toys & Games,Board Game,1,95.84,95.84,PayPal,Completed
TXN021033,CUST04287,27-05-2024,PROD_037,Beauty & Personal Care,Skincare Set,1,79.97,79.97,Debit Card,Completed
TXN021034,CUST04287,18-04-2023,PROD_007,Sports & Outdoors,Camping Tent,1,119.36,119.36,Credit Card,Completed
TXN021035,CUST04288,23-04-2023,PROD_049,Health & Wellness,Vitamins,1,177.59,177.59,Credit Card,Completed
TXN021036,CUST04288,25-08-2022,PROD_052,Food & Beverages,Wine,1,34.03,34.03,PayPal,Completed
TXN021037,CUST04288,22-06-2022,PROD_041,Electronics,Speaker,1,1132.13,1132.13,PayPal,Completed
TXN021038,CUST04288,07-12-2021,PROD_049,Health & Wellness,Vitamins,1,46.24,46.24,Digital Wallet,Completed
TXN021039,CUST04288,06-05-2022,PROD_002,Sports & Outdoors,Bicycle,1,288.65,288.65,Credit Card,Returned
TXN021040,CUST04288,26-06-2023,PROD_043,Clothing,T-Shirt,1,54.21,54.21,Debit Card,Completed
TXN021041,CUST04288,27-08-2022,PROD_028,Home & Garden,Plant,1,61.77,61.77,PayPal,Completed
TXN021042,CUST04288,17-09-2021,PROD_014,Toys & Games,Educational Toy,1,34.09,34.09,PayPal,Completed
TXN021043,CUST04288,07-02-2023,PROD_048,Toys & Games,Video Game,1,48.35,48.35,Credit Card,Completed
TXN021044,CUST04288,06-06-2023,PROD_027,Beauty & Personal Care,Perfume,1,21.13,21.13,Debit Card,Completed
TXN021045,CUST04288,09-01-2022,PROD_016,Beauty & Personal Care,Face Cream,1,124.48,124.48,PayPal,Completed
TXN021046,CUST04288,07-04-2023,PROD_028,Home & Garden,Plant,2,110.52,221.04,Debit Card,Completed
TXN021047,CUST04289,06-11-2023,PROD_014,Toys & Games,Educational Toy,1,97.88,97.88,Debit Card,Completed
TXN021048,CUST04289,18-11-2023,PROD_001,Toys & Games,Action Figure,1,50.75,50.75,Credit Card,Completed
TXN021049,CUST04289,28-08-2023,PROD_007,Sports & Outdoors,Camping Tent,1,268.23,268.23,Credit Card,Completed
TXN021050,CUST04289,11-09-2023,PROD_030,Toys & Games,Puzzle,1,81.69,81.69,Credit Card,Completed
TXN021051,CUST04289,20-08-2024,PROD_021,Clothing,Jeans,1,161.68,161.68,Debit Card,Completed
TXN021052,CUST04289,14-09-2024,PROD_051,Sports & Outdoors,Water Bottle,2,312.1,624.19,Credit Card,Completed
TXN021053,CUST04290,22-02-2025,PROD_021,Clothing,Jeans,1,88.15,88.15,PayPal,Completed
TXN021054,CUST04292,24-06-2023,PROD_017,Books,Fiction Novel,1,30.88,30.88,Credit Card,Completed
TXN021055,CUST04292,29-01-2024,PROD_053,Sports & Outdoors,Yoga Mat,1,162.45,162.45,PayPal,Completed
TXN021056,CUST04292,08-09-2024,PROD_023,Electronics,Laptop,1,122.59,122.59,Credit Card,Completed
TXN021057,CUST04292,23-07-2024,PROD_042,Clothing,Sweater,1,130.04,130.04,Credit Card,Completed
TXN021058,CUST04293,04-04-2025,PROD_002,Sports & Outdoors,Bicycle,1,82.05,82.05,Credit Card,Completed
TXN021059,CUST04293,10-01-2025,PROD_017,Books,Fiction Novel,1,11.11,11.11,Credit Card,Completed
TXN021060,CUST04293,06-07-2024,PROD_007,Sports & Outdoors,Camping Tent,1,371.82,371.82,PayPal,Completed
TXN021061,CUST04294,08-07-2022,PROD_018,Health & Wellness,Fitness Tracker,1,78.87,78.87,Debit Card,Completed
TXN021062,CUST04294,31-08-2023,PROD_052,Food & Beverages,Wine,1,26.65,26.65,Credit Card,Completed
TXN021063,CUST04294,19-11-2022,PROD_048,Toys & Games,Video Game,1,11.86,11.86,Credit Card,Completed
TXN021064,CUST04294,09-11-2023,PROD_048,Toys & Games,Video Game,1,85.38,85.38,Credit Card,Completed
TXN021065,CUST04294,01-09-2023,PROD_045,Food & Beverages,Tea,1,17.81,17.81,Credit Card,Completed
TXN021066,CUST04294,16-08-2023,PROD_050,Home & Garden,Wall Art,1,20.55,20.55,PayPal,Completed
TXN021067,CUST04294,25-08-2023,PROD_024,Beauty & Personal Care,Makeup Kit,1,104.95,104.95,PayPal,Completed
TXN021068,CUST04294,08-03-2022,PROD_048,Toys & Games,Video Game,1,50.5,50.5,Credit Card,Completed
TXN021069,CUST04294,07-04-2022,PROD_007,Sports & Outdoors,Camping Tent,1,187.06,187.06,PayPal,Completed
TXN021070,CUST04294,16-01-2023,PROD_019,Electronics,Headphones,1,804.69,804.69,Credit Card,Completed
TXN021071,CUST04294,30-01-2023,PROD_016,Beauty & Personal Care,Face Cream,1,94.91,94.91,PayPal,Completed
TXN021072,CUST04294,12-02-2023,PROD_037,Beauty & Personal Care,Skincare Set,1,63.2,63.2,Debit Card,Completed
TXN021073,CUST04294,31-05-2022,PROD_037,Beauty & Personal Care,Skincare Set,1,57.96,57.96,Debit Card,Completed
TXN021074,CUST04294,18-02-2023,PROD_015,Health & Wellness,Essential Oils,1,54.59,54.59,Debit Card,Completed
TXN021075,CUST04294,08-01-2024,PROD_002,Sports & Outdoors,Bicycle,1,425.6,425.6,Credit Card,Completed
TXN021076,CUST04294,05-11-2022,PROD_029,Health & Wellness,Protein Powder,1,192.77,192.77,Debit Card,Completed
TXN021077,CUST04294,08-05-2022,PROD_009,Books,Cookbook,1,44.74,44.74,Credit Card,Completed
TXN021078,CUST04294,30-12-2022,PROD_017,Books,Fiction Novel,1,17.61,17.61,Credit Card,Completed
TXN021079,CUST04294,08-05-2022,PROD_050,Home & Garden,Wall Art,1,161.97,161.97,Debit Card,Completed
TXN021080,CUST04294,10-09-2023,PROD_036,Clothing,Shorts,1,160.38,160.38,Credit Card,Completed
TXN021081,CUST04295,03-08-2023,PROD_004,Toys & Games,Board Game,1,82.32,82.32,Debit Card,Completed
TXN021082,CUST04295,03-08-2022,PROD_036,Clothing,Shorts,1,164.67,164.67,Credit Card,Completed
TXN021083,CUST04295,19-01-2024,PROD_024,Beauty & Personal Care,Makeup Kit,1,124.47,124.47,Credit Card,Completed
TXN021084,CUST04295,28-07-2022,PROD_043,Clothing,T-Shirt,1,127.64,127.64,Credit Card,Completed
TXN021085,CUST04295,15-06-2023,PROD_027,Beauty & Personal Care,Perfume,1,119.88,119.88,Digital Wallet,Completed
TXN021086,CUST04295,08-10-2022,PROD_011,Home & Garden,Cushion,1,183.84,183.84,PayPal,Completed
TXN021087,CUST04295,20-04-2023,PROD_040,Food & Beverages,Snacks,1,77.2,77.2,Credit Card,Completed
TXN021088,CUST04295,29-12-2022,PROD_034,Beauty & Personal Care,Shampoo,2,48.64,97.28,Credit Card,Completed
TXN021089,CUST04295,08-02-2024,PROD_027,Beauty & Personal Care,Perfume,1,85.54,85.54,PayPal,Completed
TXN021090,CUST04296,15-05-2025,PROD_048,Toys & Games,Video Game,1,81.74,81.74,PayPal,Completed
TXN021091,CUST04297,19-12-2023,PROD_022,Home & Garden,Lamp,2,247.5,495,Credit Card,Completed
TXN021092,CUST04297,28-05-2025,PROD_035,Clothing,Shoes,1,58.45,58.45,Credit Card,Completed
TXN021093,CUST04298,30-05-2022,PROD_035,Clothing,Shoes,2,170.12,340.25,Debit Card,Completed
TXN021094,CUST04298,19-02-2022,PROD_010,Home & Garden,Curtains,1,117.64,117.64,Credit Card,Completed
TXN021095,CUST04298,11-02-2022,PROD_042,Clothing,Sweater,2,76,152,PayPal,Completed
TXN021096,CUST04298,17-09-2023,PROD_004,Toys & Games,Board Game,1,90.92,90.92,Debit Card,Completed
TXN021097,CUST04298,29-11-2022,PROD_033,Books,Self-Help Book,1,39.47,39.47,Credit Card,Completed
TXN021098,CUST04298,10-11-2021,PROD_022,Home & Garden,Lamp,1,118.14,118.14,Credit Card,Completed
TXN021099,CUST04298,29-03-2023,PROD_029,Health & Wellness,Protein Powder,1,85.55,85.55,Credit Card,Completed
TXN021100,CUST04298,08-08-2022,PROD_018,Health & Wellness,Fitness Tracker,2,84.29,168.59,PayPal,Completed
TXN021101,CUST04299,01-04-2022,PROD_039,Electronics,Smartwatch,1,1372.79,1372.79,Credit Card,Completed
TXN021102,CUST04299,02-02-2024,PROD_038,Electronics,Smartphone,1,1378.33,1378.33,Credit Card,Completed
TXN021103,CUST04300,02-12-2022,PROD_001,Toys & Games,Action Figure,1,86.27,86.27,Credit Card,Completed
TXN021104,CUST04300,21-06-2022,PROD_047,Home & Garden,Vase,1,183.23,183.23,PayPal,Completed
TXN021105,CUST04300,17-08-2022,PROD_050,Home & Garden,Wall Art,1,27.53,27.53,Credit Card,Completed
TXN021106,CUST04300,23-07-2022,PROD_007,Sports & Outdoors,Camping Tent,1,30.96,30.96,Credit Card,Completed
