customer_id,nps_score,social_shares,purchase_frequency,customer_tenure_months,email_engagement_score,reviews_written,referral_program_aware,customer_support_contacts,loyalty_program_member,avg_order_value,product_category_diversity,mobile_app_user,community_engagement,referral_likelihood_score,did_refer
CUST04048,4,2,1,2,0.15,0,1,0,1,96.89,4,0,0,0.14,1
CUST04049,9,3,1,1,0.47,1,0,0,1,92.69,3,0,1,0.22,0
CUST04050,9,1,2,7,0.76,2,1,2,0,43.7,5,0,0,0.27,0
CUST04051,5,0,7,69,0.24,0,0,1,0,190.66,1,1,0,0.12,0
CUST04052,10,5,1,9,0.77,3,1,0,0,114.17,4,0,0,0.36,1
CUST04053,8,5,7,7,0.93,1,0,0,1,204.03,3,0,0,0.3,0
CUST04054,8,3,4,1,0.86,0,0,1,0,70.14,2,1,0,0.23,0
CUST04055,5,2,2,1,0.36,0,1,0,0,132.38,2,0,1,0.13,0
CUST04056,7,3,2,23,0.73,0,1,0,1,196.91,1,1,1,0.34,1
CUST04057,9,7,1,1,0.93,4,0,1,0,177.16,3,1,0,0.3,0
CUST04058,9,1,1,3,0.83,2,1,2,0,25.97,2,0,1,0.29,1
CUST04059,5,1,2,7,0.29,0,0,0,0,37.06,2,1,0,0.05,0
CUST04060,8,4,2,20,0.79,1,1,0,1,79.84,4,1,0,0.35,0
CUST04061,10,5,3,4,0.66,2,1,2,0,102.25,1,1,0,0.23,0
CUST04062,5,1,5,58,0.3,0,0,0,1,56.73,3,1,0,0.15,0
CUST04063,9,1,1,31,0.8,0,1,0,0,88.77,2,0,0,0.3,1
CUST04064,8,1,4,8,0.84,1,1,0,1,171.65,4,1,0,0.28,0
CUST04065,1,2,6,23,0.5,0,1,0,0,92.69,2,1,0,0.18,0
CUST04066,3,0,2,8,0.03,0,1,0,0,118.25,1,1,0,0.11,1
CUST04067,9,3,7,10,0.5,0,0,1,0,119.76,2,1,0,0.21,0
CUST04068,10,0,1,2,0.83,0,0,0,0,158.22,2,0,1,0.23,1
CUST04069,9,0,3,37,0.68,2,0,0,1,93.26,1,1,0,0.24,1
CUST04070,7,1,2,4,0.84,0,1,0,0,63.29,2,1,1,0.24,0
CUST04071,10,1,3,49,0.92,0,1,0,0,186.33,4,1,0,0.3,0
CUST04072,2,2,15,19,0.15,0,1,0,1,110.27,2,1,1,0.23,0
CUST04073,7,2,3,33,0.92,1,1,0,1,105.38,3,0,0,0.28,0
CUST04074,7,1,4,5,0.73,0,1,0,1,150.71,5,0,1,0.27,0
CUST04075,8,4,9,13,0.64,1,1,2,0,100.42,2,0,0,0.23,0
CUST04076,10,3,8,11,0.8,0,0,0,1,61.36,2,1,0,0.32,0
CUST04077,4,1,2,4,0.39,0,1,0,1,148.9,3,1,1,0.16,0
CUST04078,7,1,7,5,0.29,0,1,0,0,220.15,1,0,0,0.18,0
CUST04079,9,2,1,1,0.79,0,1,0,0,103.37,1,0,1,0.29,1
CUST04080,10,2,6,14,0.58,1,0,1,0,141.39,5,1,0,0.2,0
CUST04081,9,3,2,38,0.55,0,0,2,0,129.07,2,0,1,0.17,0
CUST04082,7,4,3,6,0.78,0,0,0,1,128.19,1,1,0,0.23,0
CUST04083,3,1,1,3,0.31,0,1,2,0,125.07,2,0,0,0.06,0
CUST04084,8,2,3,7,0.53,0,1,0,1,126.96,1,1,0,0.2,0
CUST04085,9,4,11,3,0.86,4,1,1,1,38.53,3,0,0,0.43,0
CUST04086,4,0,3,27,0.22,1,1,0,1,93.11,3,0,0,0.17,0
CUST04087,8,2,10,43,0.8,1,1,0,0,149.68,4,0,0,0.32,0
CUST04088,10,1,4,1,0.85,2,0,0,0,89.02,4,1,0,0.26,0
CUST04089,7,1,3,9,0.53,0,0,2,0,141.54,2,0,0,0.03,0
CUST04090,8,1,11,34,0.77,3,1,1,0,146.48,5,0,0,0.37,1
CUST04091,10,1,11,2,0.64,0,1,1,0,121.25,1,1,0,0.23,1
CUST04092,6,1,1,3,0.4,0,1,1,1,172.19,4,1,0,0.14,0
CUST04093,7,3,2,2,0.83,0,1,0,1,130.11,1,1,0,0.29,0
CUST04094,9,4,1,11,0.44,1,0,0,1,81.19,4,1,0,0.2,0
CUST04095,7,0,2,36,0.89,0,0,2,1,127.16,2,0,0,0.17,0
CUST04096,8,4,3,4,0.82,1,1,1,0,68.67,3,1,0,0.29,1
CUST04097,10,0,2,4,0.95,2,1,1,0,146.46,3,0,0,0.32,1
CUST04098,8,2,2,12,0.9,2,1,2,1,163.04,4,0,0,0.31,0
CUST04099,9,2,5,2,0.51,1,1,0,1,75.66,4,0,0,0.26,1
CUST04100,2,1,1,9,0.45,0,1,1,1,131.61,2,0,0,0.14,0
CUST04101,10,1,6,5,0.85,1,1,0,0,105.57,2,0,0,0.31,0
CUST04102,8,1,5,88,0.75,0,1,0,0,50.36,2,0,0,0.32,1
CUST04103,6,1,1,99,0.22,0,1,0,0,129.33,1,0,1,0.16,1
CUST04104,5,0,4,9,0.49,0,1,1,0,156.87,2,0,0,0.11,0
CUST04105,8,3,4,6,0.59,0,0,0,0,94.27,2,0,0,0.15,0
CUST04106,7,6,1,18,0.52,0,1,0,0,84.69,1,0,1,0.23,1
CUST04107,10,4,2,1,0.78,1,1,0,1,182.05,2,1,0,0.34,0
CUST04108,1,2,6,5,0.13,0,1,1,0,90.96,1,0,0,0.15,0
CUST04109,8,4,1,10,0.64,0,0,2,1,119.89,4,1,0,0.13,0
CUST04110,6,1,1,131,0.2,0,1,0,0,90.24,3,1,0,0.14,0
CUST04111,3,0,1,6,0.14,1,0,0,0,40.73,3,0,0,0.05,0
CUST04112,4,1,3,11,0.5,0,0,0,0,170.68,4,1,0,0.05,0
CUST04113,8,3,5,30,0.43,1,0,1,1,89.75,4,1,0,0.25,0
CUST04114,6,0,1,19,0.11,0,0,1,1,143.18,2,1,1,0.13,1
CUST04115,8,0,1,12,0.75,1,1,1,0,152.27,3,0,1,0.3,0
CUST04116,10,0,1,49,0.59,1,0,3,1,168.91,1,1,1,0.16,1
CUST04117,5,0,3,10,0.34,1,0,0,0,30.61,2,1,1,0.07,0
CUST04118,7,7,3,35,0.7,0,0,2,0,161.39,2,1,0,0.18,0
CUST04119,9,2,6,2,0.7,2,0,1,1,25.43,1,0,1,0.35,0
CUST04120,7,2,19,7,0.91,1,0,0,0,221.63,2,1,0,0.2,0
CUST04121,5,0,1,10,0.39,0,1,3,0,102.73,4,0,1,0.08,0
CUST04122,0,0,3,4,0.3,0,1,0,1,181.17,2,0,0,0.14,0
CUST04123,10,2,8,5,0.68,2,0,1,0,104.38,3,1,0,0.22,0
CUST04124,8,1,3,12,0.86,1,0,0,0,177.16,3,1,1,0.24,0
CUST04125,5,0,6,4,0.54,0,1,0,0,104.33,2,1,1,0.17,0
CUST04126,8,2,2,8,0.82,1,1,2,0,99.78,3,0,0,0.2,0
CUST04127,5,0,1,10,0.39,2,1,0,0,89.7,1,0,1,0.18,1
CUST04128,4,1,2,9,0.33,0,0,0,0,81.16,2,0,0,0.05,0
CUST04129,9,2,3,19,0.64,1,1,0,0,109.54,3,0,0,0.22,0
CUST04130,6,3,2,4,0.22,0,1,1,0,134.01,2,0,1,0.17,0
CUST04131,7,2,9,4,0.98,2,0,1,0,143.02,5,1,1,0.27,0
CUST04132,7,3,4,13,0.9,2,1,0,0,68.28,2,0,1,0.36,0
CUST04133,8,4,4,13,0.56,1,0,1,0,111.93,2,1,0,0.18,0
CUST04134,6,0,1,16,0.15,0,0,1,0,138.76,4,0,1,0.1,0
CUST04135,8,3,17,11,0.95,0,1,0,0,100.87,1,0,0,0.33,0
CUST04136,7,2,6,4,0.8,1,0,0,0,129.29,2,1,0,0.2,0
CUST04137,10,1,2,79,0.61,4,0,0,1,150.95,1,1,1,0.26,0
CUST04138,6,1,8,4,0.12,0,1,1,0,92.55,1,0,0,0.15,0
CUST04139,5,1,2,2,0.54,2,1,0,0,161.61,1,0,0,0.16,0
CUST04140,9,5,2,15,0.65,0,1,0,0,65.93,1,1,0,0.26,0
CUST04141,10,6,7,4,0.58,0,0,0,0,115.13,4,1,0,0.21,0
CUST04142,10,5,2,15,0.8,1,0,0,0,45.29,2,0,0,0.28,1
CUST04143,6,2,1,24,0.32,2,1,1,0,221.28,1,1,0,0.19,0
CUST04144,4,1,4,4,0.23,0,0,2,0,143.07,4,0,0,0.01,0
CUST04145,1,1,5,26,0.3,0,1,0,1,146.29,4,0,0,0.21,0
CUST04146,9,3,3,19,0.72,0,1,0,0,174.2,3,1,0,0.34,0
CUST04147,5,0,12,15,0.32,1,1,1,1,101.42,4,0,1,0.23,1
CUST04148,4,1,5,1,0.62,1,1,0,1,139.88,3,1,1,0.2,0
CUST04149,4,0,2,50,0.26,2,1,1,1,152.7,3,0,0,0.22,0
CUST04150,5,0,2,32,0.41,0,0,0,0,118.51,2,0,0,0.08,0
CUST04151,7,3,2,23,0.8,1,1,1,0,66.83,3,1,0,0.29,0
CUST04152,5,0,3,52,0.12,0,1,1,1,149.56,1,1,0,0.17,0
CUST04153,8,2,3,15,0.87,2,0,1,0,123.21,2,1,1,0.29,0
CUST04154,5,0,1,5,0.24,0,0,1,0,104.71,2,1,0,0.05,0
CUST04155,8,2,1,7,0.74,0,1,1,0,84.9,2,1,0,0.25,0
CUST04156,9,3,3,4,0.84,2,0,0,0,116.74,1,0,0,0.3,0
CUST04157,3,0,23,13,0.07,1,1,0,1,150.19,3,0,1,0.23,0
CUST04158,8,2,2,21,0.63,1,1,0,0,86.5,1,1,0,0.2,1
CUST04159,10,3,3,2,0.97,3,0,0,0,158.83,4,0,0,0.3,1
CUST04160,7,1,2,8,0.57,0,0,1,1,97.93,2,1,0,0.11,1
CUST04161,5,0,7,88,0.32,1,1,1,0,85.11,1,0,1,0.2,0
CUST04162,10,2,1,5,0.61,4,1,0,0,140.46,1,0,1,0.26,1
CUST04163,5,0,1,10,0.39,0,1,2,1,71.91,4,0,1,0.11,0
CUST04164,5,0,1,12,0.33,1,1,0,1,53.82,3,0,0,0.17,0
CUST04165,9,5,8,1,0.71,3,1,0,1,127.35,1,0,0,0.43,0
CUST04166,10,1,3,20,0.76,0,0,1,1,189.66,2,0,0,0.27,0
CUST04167,5,0,4,13,0.17,1,1,0,1,127.93,5,0,0,0.17,0
CUST04168,8,6,1,6,0.61,1,0,0,0,77.78,1,1,0,0.15,0
CUST04169,8,2,1,39,0.69,1,0,0,0,137.07,4,0,0,0.14,0
CUST04170,9,6,1,13,0.73,1,0,0,0,165.6,2,1,0,0.28,0
CUST04171,10,2,1,4,0.9,1,1,3,1,88.35,2,0,0,0.25,0
CUST04172,4,0,3,14,0.49,0,1,0,0,94.81,2,0,0,0.14,0
CUST04173,1,0,2,2,0.12,0,1,3,0,66.13,1,0,1,0.08,0
CUST04174,4,0,4,4,0.26,1,1,0,0,184.27,3,0,0,0.11,0
CUST04175,9,5,1,14,0.9,1,0,1,0,154.88,2,1,0,0.28,0
CUST04176,6,0,1,44,0.53,0,0,0,1,144.07,4,0,0,0.11,0
CUST04177,9,4,1,31,0.57,0,0,0,0,43.07,1,0,1,0.22,0
CUST04178,10,1,2,4,0.85,1,0,1,0,65.76,4,1,0,0.21,0
CUST04179,1,0,13,13,0.02,0,1,0,1,158.4,4,1,0,0.21,0
CUST04180,8,3,2,6,0.76,3,1,2,0,70.28,1,1,1,0.31,1
CUST04181,9,0,20,1,0.69,1,1,1,0,82.81,3,1,1,0.25,1
CUST04182,9,2,1,2,0.65,1,0,3,1,192.04,4,0,0,0.11,1
CUST04183,9,1,4,8,0.77,1,0,0,1,183.61,3,0,0,0.24,0
CUST04184,2,0,1,4,0.06,0,0,0,0,104.67,2,1,1,0.07,0
CUST04185,8,3,1,11,0.82,1,1,0,0,115.7,4,1,0,0.29,0
CUST04186,6,2,3,37,0.3,0,1,0,1,137.74,4,0,0,0.17,0
CUST04187,1,0,3,53,0.34,1,0,0,0,85.97,3,0,0,0.08,0
CUST04188,6,1,1,37,0.22,0,1,0,0,179.09,3,0,0,0.14,0
CUST04189,9,0,3,3,0.83,1,1,1,0,142.97,1,0,0,0.27,0
CUST04190,9,1,6,2,0.83,1,0,0,0,166.78,2,0,0,0.25,0
CUST04191,9,1,1,19,0.76,0,1,0,0,148.66,5,0,0,0.3,0
CUST04192,8,2,3,29,0.7,0,0,2,0,120.85,1,1,0,0.17,0
CUST04193,9,4,2,6,0.57,0,1,0,0,132.21,2,1,0,0.23,0
CUST04194,8,3,1,14,0.73,2,1,0,0,93.89,4,1,0,0.37,1
CUST04195,8,2,2,14,0.86,1,1,2,0,156.87,3,0,1,0.25,1
CUST04196,2,2,12,1,0.16,1,1,1,0,161.42,1,1,0,0.15,0
CUST04197,5,1,3,1,0.48,0,1,1,0,205.29,2,0,0,0.11,0
CUST04198,7,1,2,4,0.62,0,0,2,1,33.89,3,1,0,0.06,1
CUST04199,5,1,3,16,0.39,0,1,0,1,118.65,2,1,1,0.19,0
CUST04200,2,1,4,4,0.49,0,0,1,0,167.17,2,1,0,0.05,0
CUST04201,2,0,3,15,0.08,0,1,1,0,150.22,1,0,0,0.14,1
CUST04202,9,1,2,19,0.8,1,1,0,0,85.59,3,1,1,0.32,0
CUST04203,5,0,5,8,0.18,0,1,0,1,132.53,1,1,1,0.2,0
CUST04204,5,0,5,5,0.06,0,1,0,0,216.56,3,0,0,0.15,0
CUST04205,2,0,3,2,0.13,0,0,0,1,213.96,1,0,1,0.1,0
CUST04206,7,1,3,19,0.86,0,1,0,1,63.46,2,0,1,0.3,1
CUST04207,7,3,4,5,0.79,0,0,1,0,97.9,2,1,0,0.2,0
CUST04208,9,5,1,49,0.74,1,0,2,0,133.9,3,0,0,0.23,0
CUST04209,4,1,7,284,0.42,1,1,1,1,169.49,3,0,0,0.21,0
CUST04210,9,2,2,46,0.72,0,1,0,0,150.44,3,1,0,0.3,1
CUST04211,4,3,2,19,0.47,0,0,0,0,85.72,2,0,1,0.14,0
CUST04212,1,0,6,53,0.5,0,0,1,1,71.4,3,0,0,0.15,0
CUST04213,8,4,1,27,0.6,1,1,2,0,178.27,1,1,0,0.19,0
CUST04214,5,1,5,20,0.51,1,1,0,1,159.94,3,0,0,0.21,0
CUST04215,2,0,10,7,0.1,1,1,0,0,184.8,2,0,0,0.15,0
CUST04216,7,0,6,3,0.74,0,0,0,1,107.73,1,0,0,0.23,0
CUST04217,8,4,4,6,0.78,0,0,0,1,82.3,1,0,0,0.26,0
CUST04218,4,1,2,19,0.5,1,0,1,1,103.66,1,0,0,0.11,0
CUST04219,0,1,5,6,0.47,1,0,1,0,38.12,3,1,0,0.09,0
CUST04220,6,0,1,15,0.15,0,0,0,0,148.15,2,0,0,0.08,0
CUST04221,4,2,2,2,0.48,1,0,1,0,144.24,1,1,0,0.05,0
CUST04222,2,0,1,8,0.48,1,0,1,1,180.65,3,0,0,0.08,0
CUST04223,8,1,4,7,0.85,2,1,1,0,101.09,3,0,0,0.3,0
CUST04224,10,4,4,5,0.53,3,1,0,1,220.23,1,0,0,0.31,1
CUST04225,8,1,1,5,0.76,2,0,0,1,170.55,2,0,0,0.27,1
CUST04226,6,0,7,59,0.12,1,1,0,0,88.53,5,0,0,0.18,0
CUST04227,7,1,1,5,0.3,0,0,3,0,153.86,1,1,0,0.03,0
CUST04228,10,3,5,13,0.61,1,1,0,0,125.45,2,0,1,0.32,0
CUST04229,8,3,1,9,0.53,0,0,2,0,128.21,3,0,0,0.1,0
CUST04230,5,1,5,61,0.29,0,1,2,1,42.87,1,0,0,0.16,0
CUST04231,10,0,2,9,0.73,0,1,0,0,120.51,2,1,0,0.27,0
CUST04232,9,1,1,63,0.48,1,1,1,1,216.37,2,0,0,0.25,0
CUST04233,7,3,2,5,0.93,0,1,0,1,92.22,2,1,0,0.29,0
CUST04234,8,4,4,5,0.32,2,0,2,1,99.73,4,0,1,0.2,0
CUST04235,2,3,2,24,0.06,0,0,2,0,153.16,5,0,0,0.07,0
CUST04236,8,3,7,22,0.79,1,1,1,1,123.45,1,0,0,0.39,1
CUST04237,7,2,2,11,0.74,0,1,0,1,102.88,2,1,0,0.25,0
CUST04238,8,1,8,14,0.65,1,1,0,1,139.98,5,1,0,0.27,0
CUST04239,8,3,1,21,0.9,3,1,0,1,128.96,3,0,0,0.4,1
CUST04240,4,1,2,6,0.15,1,0,1,1,59.1,1,1,1,0.1,0
CUST04241,2,0,15,6,0.62,0,0,3,1,197.55,4,1,0,0.07,0
CUST04242,9,1,3,20,0.83,1,0,0,0,20.0,1,0,0,0.24,1
CUST04243,6,0,8,9,0.22,0,1,0,0,61.46,1,1,0,0.15,0
CUST04244,2,1,1,19,0.22,0,1,0,0,90.45,4,0,0,0.14,0
CUST04245,8,4,4,3,0.73,1,0,0,0,261.77,2,0,0,0.23,1
CUST04246,4,0,1,7,0.19,1,0,1,0,167.81,4,0,1,0.07,1
CUST04247,10,5,3,2,0.63,1,1,0,0,62.17,2,0,0,0.23,0
CUST04248,4,0,2,19,0.41,0,1,0,1,120.65,5,1,0,0.17,0
CUST04249,10,4,4,4,0.82,2,1,1,1,206.01,2,0,0,0.39,0
CUST04250,2,0,5,29,0.18,0,1,1,0,44.03,1,1,0,0.18,0
CUST04251,7,0,6,2,0.61,0,0,0,1,20.0,2,0,1,0.17,0
CUST04252,8,2,9,7,0.85,1,0,0,1,158.49,2,0,0,0.26,1
CUST04253,3,0,3,5,0.59,0,0,1,1,166.34,2,1,0,0.08,0
CUST04254,8,2,1,62,0.75,1,0,0,0,67.31,3,0,1,0.24,0
CUST04255,10,0,4,69,0.69,1,0,0,1,118.86,2,0,0,0.19,0
CUST04256,6,0,2,4,0.23,1,0,1,0,124.7,4,0,1,0.07,0
CUST04257,7,1,12,5,0.78,0,1,0,1,54.16,2,1,0,0.29,0
CUST04258,7,4,3,6,0.38,1,0,0,0,95.12,1,1,0,0.12,0
CUST04259,5,2,4,34,0.5,1,0,3,0,198.28,4,1,0,0.03,0
CUST04260,3,0,5,1,0.32,2,0,0,0,195.34,1,0,0,0.14,0
CUST04261,10,3,2,5,0.63,2,0,0,1,105.61,1,1,1,0.27,0
CUST04262,5,0,36,4,0.37,2,0,2,1,110.85,2,0,1,0.14,0
CUST04263,9,1,1,5,0.57,1,0,1,1,81.43,1,1,0,0.16,0
CUST04264,9,2,1,11,0.79,0,1,0,1,152.66,1,1,1,0.32,0
CUST04265,1,0,6,13,0.16,1,1,0,0,170.76,3,0,0,0.18,0
CUST04266,8,3,2,4,0.69,3,1,1,1,150.37,1,0,1,0.31,0
CUST04267,10,3,8,2,0.71,1,0,0,1,69.89,2,0,1,0.34,1
CUST04268,9,2,2,20,0.75,1,1,0,1,157.36,3,0,0,0.33,0
CUST04269,9,0,1,3,0.9,2,0,1,1,106.54,2,1,1,0.31,0
CUST04270,4,4,8,2,0.4,1,0,0,0,101.13,1,0,0,0.13,0
CUST04271,8,2,1,5,0.77,1,1,0,0,106.76,1,1,0,0.25,0
CUST04272,10,1,3,29,0.91,0,0,1,1,102.68,3,1,0,0.27,0
CUST04273,6,1,3,41,0.1,0,0,0,0,203.43,3,1,0,0.08,0
CUST04274,5,1,10,15,0.16,1,1,0,0,97.1,2,0,1,0.2,1
CUST04275,9,1,1,12,0.33,1,1,0,0,30.21,1,0,0,0.22,0
CUST04276,3,0,3,6,0.21,0,1,1,0,132.87,2,0,0,0.11,0
CUST04277,5,2,6,49,0.27,1,1,1,1,72.98,1,0,1,0.23,0
CUST04278,6,1,1,2,0.36,0,1,2,0,170.4,3,0,1,0.08,0
CUST04279,8,2,1,9,0.97,0,1,0,1,20.0,4,0,0,0.28,0
CUST04280,4,1,3,3,0.26,0,0,0,0,182.03,2,1,0,0.05,0
CUST04281,8,3,1,23,0.72,1,1,1,0,169.83,3,1,0,0.32,1
CUST04282,8,4,6,4,0.77,1,0,3,0,129.28,3,0,1,0.24,1
CUST04283,7,1,2,20,0.76,0,0,0,0,49.64,1,1,1,0.21,0
CUST04284,8,3,2,9,0.95,0,0,0,0,92.48,1,0,0,0.23,0
CUST04285,6,1,7,14,0.06,0,0,1,1,77.33,4,0,0,0.15,0
CUST04286,8,5,12,4,0.94,2,1,0,0,162.89,1,0,0,0.38,1
CUST04287,5,0,1,42,0.26,1,1,1,0,80.07,4,0,0,0.14,0
CUST04288,9,3,6,5,0.81,1,1,1,1,127.61,4,0,0,0.38,0
CUST04289,10,1,2,1,0.61,1,0,1,1,201.93,3,0,0,0.16,0
CUST04290,8,2,7,3,0.92,0,1,1,1,39.07,2,0,0,0.32,0
CUST04291,7,4,4,1,0.73,0,1,1,0,85.06,1,0,0,0.26,0
CUST04292,7,3,2,17,0.81,0,1,2,0,140.96,1,0,1,0.26,0
CUST04293,8,2,1,21,0.69,0,0,0,0,56.56,2,1,0,0.14,0
CUST04294,3,0,3,9,0.33,0,1,0,1,151.4,1,1,1,0.16,0
CUST04295,10,1,4,7,0.77,1,0,0,0,119.45,4,1,0,0.21,1
CUST04296,8,5,6,9,0.6,0,0,0,0,106.98,2,0,0,0.19,0
CUST04297,10,3,2,8,0.65,0,1,2,0,109.56,2,1,1,0.2,0
CUST04298,10,1,4,18,0.91,0,1,2,1,64.86,1,1,0,0.28,1
CUST04299,10,4,6,5,0.9,0,0,2,1,115.59,1,1,0,0.27,0
CUST04300,7,2,17,14,0.78,0,0,1,1,109.84,4,1,0,0.26,0
CUST04301,8,1,4,14,0.68,0,1,2,0,24.62,2,0,0,0.15,0
CUST04302,6,1,2,14,0.49,1,1,2,0,162.11,2,1,0,0.09,1
CUST04303,10,1,5,12,0.71,1,1,0,0,142.45,2,0,0,0.34,0
CUST04304,7,4,1,13,0.7,1,1,1,1,98.44,3,0,1,0.34,1
CUST04305,9,0,1,13,0.56,3,1,0,0,103.32,1,0,0,0.27,0
CUST04306,8,3,2,15,0.88,2,1,0,1,121.13,2,1,0,0.4,0
CUST04307,6,1,2,44,0.09,0,1,0,1,94.79,2,1,0,0.17,0
CUST04308,7,3,4,7,0.85,0,0,0,1,139.24,1,1,0,0.23,0
CUST04309,6,0,4,19,0.35,2,0,0,1,91.61,1,0,0,0.16,0
CUST04310,6,0,1,4,0.21,0,0,1,0,106.76,3,0,0,0.05,0
CUST04311,7,1,1,5,0.93,0,0,0,0,91.15,2,0,0,0.16,0
CUST04312,8,0,1,28,0.97,2,1,1,0,115.91,1,0,0,0.33,0
CUST04313,7,2,3,1,0.98,0,1,2,0,102.32,3,0,0,0.17,0
CUST04314,6,3,5,13,0.08,0,1,2,0,109.08,1,0,1,0.19,0
CUST04315,4,0,1,13,0.39,0,1,0,0,106.46,3,0,1,0.16,1
CUST04316,8,2,1,30,0.94,2,0,0,0,118.71,1,0,0,0.27,1
CUST04317,9,5,2,32,0.21,1,1,0,0,142.0,2,1,0,0.26,0
CUST04318,7,2,1,2,0.61,0,1,1,0,71.67,3,0,0,0.14,0
CUST04319,9,3,1,36,0.57,1,1,0,0,139.34,3,0,0,0.26,0
CUST04320,9,2,1,10,0.67,0,1,2,1,94.2,3,0,0,0.17,0
CUST04321,5,0,2,1,0.56,1,1,0,0,110.21,1,1,0,0.11,1
CUST04322,0,1,4,1,0.16,0,0,0,0,104.23,1,0,0,0.05,0
CUST04323,9,1,2,3,0.84,2,1,0,1,58.95,2,1,0,0.35,0
CUST04324,8,2,1,8,0.57,0,1,0,1,205.71,5,0,0,0.2,0
CUST04325,10,2,3,25,0.9,0,0,0,0,147.49,4,1,1,0.26,0
CUST04326,9,2,2,52,0.49,1,1,1,1,97.6,3,0,0,0.25,0
CUST04327,2,1,7,2,0.11,0,0,1,0,124.26,3,1,0,0.09,0
CUST04328,6,0,1,12,0.46,0,0,0,0,150.53,1,1,0,0.08,0
CUST04329,0,0,2,1,0.31,0,0,1,1,31.76,5,1,0,0.08,0
CUST04330,9,2,1,1,0.76,2,1,0,1,137.55,2,0,0,0.35,0
CUST04331,9,1,7,6,0.89,1,0,1,1,159.68,2,0,0,0.28,0
CUST04332,8,6,1,26,0.52,0,1,2,1,118.98,2,0,0,0.22,1
CUST04333,7,0,2,6,0.57,0,1,1,1,98.59,4,1,0,0.17,0
CUST04334,10,0,7,202,0.91,0,1,0,1,127.27,2,1,0,0.37,0
CUST04335,9,1,1,15,0.66,1,1,2,1,157.09,2,0,0,0.2,0
CUST04336,10,5,7,14,0.74,2,1,0,0,84.59,4,0,0,0.43,0
CUST04337,10,2,6,13,0.78,1,0,1,0,141.9,4,0,0,0.28,0
CUST04338,5,2,2,8,0.03,0,1,0,1,107.37,3,0,0,0.14,0
CUST04339,10,3,1,11,0.91,1,0,1,0,67.72,1,0,0,0.25,0
CUST04340,10,3,4,3,0.61,3,0,1,0,120.3,1,0,0,0.22,0
CUST04341,7,5,8,223,0.52,0,1,0,0,119.1,3,0,0,0.25,1
CUST04342,8,4,14,7,0.47,2,1,0,1,148.05,4,1,1,0.35,0
CUST04343,6,0,4,18,0.07,0,1,1,0,59.23,3,0,0,0.14,1
CUST04344,5,0,5,1,0.03,2,1,0,0,96.05,1,0,1,0.22,0
CUST04345,3,1,8,19,0.39,0,0,1,0,97.32,3,0,1,0.14,0
CUST04346,9,2,1,7,0.91,1,0,0,0,166.72,1,1,1,0.23,0
CUST04347,8,6,3,1,0.93,2,0,0,1,34.75,2,1,0,0.31,1
CUST04348,0,0,1,5,0.32,0,0,0,0,73.49,3,0,0,0.05,0
CUST04349,5,1,4,12,0.2,2,1,0,1,142.02,1,0,0,0.22,1
CUST04350,9,2,1,9,0.92,1,0,0,1,126.31,1,0,1,0.26,0
CUST04351,5,1,1,3,0.12,0,1,0,0,128.9,4,1,0,0.11,0
CUST04352,4,1,4,6,0.67,0,0,0,0,61.75,3,1,1,0.07,0
CUST04353,7,2,6,3,0.58,0,0,1,0,167.58,4,0,0,0.12,0
CUST04354,8,2,3,3,0.47,2,0,2,0,67.07,4,1,0,0.11,1
CUST04355,5,0,9,3,0.44,0,1,0,0,116.43,2,0,0,0.15,0
CUST04356,6,0,6,3,0.17,0,1,0,0,123.67,1,0,1,0.17,0
CUST04357,9,4,10,1,0.93,1,1,0,0,122.88,2,0,1,0.37,1
CUST04358,6,0,5,7,0.27,1,0,0,0,103.51,2,1,0,0.09,0
CUST04359,9,1,2,14,0.82,1,1,1,0,95.7,3,0,0,0.3,0
CUST04360,2,1,2,1,0.13,0,1,0,0,91.88,3,0,0,0.11,0
CUST04361,9,4,1,5,0.51,1,1,1,1,159.61,1,1,0,0.26,0
CUST04362,9,3,3,11,0.56,3,0,0,0,145.23,3,0,0,0.22,0
CUST04363,5,1,2,9,0.11,0,0,2,0,140.57,2,0,0,0.01,0
CUST04364,2,2,1,2,0.18,1,1,1,0,111.8,2,0,1,0.13,0
CUST04365,3,1,1,19,0.51,2,1,0,0,20.0,1,0,1,0.21,0
CUST04366,2,1,4,44,0.56,0,0,0,1,129.71,1,0,0,0.11,0
CUST04367,6,0,4,13,0.18,0,0,0,1,93.81,1,1,0,0.11,0
CUST04368,6,0,3,9,0.37,0,1,0,0,175.94,1,1,0,0.11,0
CUST04369,7,5,3,5,0.65,1,1,2,1,243.13,4,1,0,0.16,1
CUST04370,0,1,2,7,0.23,0,0,1,0,125.22,4,1,1,0.07,0
CUST04371,9,4,3,31,0.57,1,1,2,0,103.28,3,0,1,0.23,0
CUST04372,6,0,5,3,0.14,0,1,0,0,169.52,3,0,0,0.15,0
CUST04373,0,2,3,3,0.15,0,1,1,0,67.28,1,1,0,0.11,0
CUST04374,7,2,7,8,0.77,0,0,0,1,166.16,2,0,0,0.23,1
CUST04375,6,1,1,16,0.24,1,0,0,0,195.74,2,0,1,0.1,0
CUST04376,10,4,7,7,0.71,2,1,0,1,62.91,1,1,1,0.45,1
CUST04377,5,0,1,5,0.25,0,1,1,0,181.1,2,1,1,0.13,0
